,optimised_conc_mM,shadow_price_lb,shadow_price_ub
23dhmb_c,0.009799359506615798,-0.0,0.0
pran_c,0.5541237228854495,-0.0,0.0
glcn_c,0.0010000000000000002,-0.00026154113517189067,0.0
paps_c,0.05590219092990502,-0.0,0.0
utp_c,0.025559717725429105,-0.0,0.0
dhor__S_c,0.0010193221394916548,-0.0,0.0
glyc_e,0.0010000000000000002,-0.00018121968833368526,0.0
4mop_c,0.017335393018917247,-0.0,0.0
fdp_c,9.999999999999424,-0.0,0.2803239280998056
dtmp_c,0.34051662901331736,-0.0,0.0
gdp_c,0.020349347904619362,-0.0,0.0
o2_p,0.0009999999999999994,-0.000687491595261828,0.0
datp_c,0.025114929620626645,-0.0,0.0
ppi_c,0.0028928948214899755,-0.0,0.0
nadp_c,0.03769213749343169,-0.0,0.0
glu__L_c,9.999999999998376,-0.0,0.10501433452839185
fum_c,0.090793411576166,-0.0,0.0
akg_p,0.0010000000000000002,-0.0003810303574624247,0.0
acorn_c,0.1812976459947533,-0.0,0.0
glu5sa_c,0.0032072785884173457,-0.0,0.0
ile__L_c,0.024687838551877297,-0.0,0.0
ocACP_c,0.4179409820330756,-0.0,0.0
3dhq_c,0.6847912116100017,-0.0,0.0
hisp_c,0.12004018674737671,-0.0,0.0
so4_e,10.000000000000002,-0.0,0.00032016481962064393
glu__L_e,0.0010000000000000002,-0.00029707531855831525,0.0
cbp_c,0.4121283083009027,-0.0,0.0
3mob_c,0.42517531904433575,-0.0,0.0
suchms_c,0.03869335920013834,-0.0,0.0
tpalm2eACP_c,0.025375962410273168,-0.0,0.0
3hpalmACP_c,0.042318680552891806,-0.0,0.0
gln__L_c,9.999811317427609,-0.0,0.0007563418936848105
3c3hmp_c,5.274960230302488,-0.0,0.0
anth_c,0.32544555137239845,-0.0,0.0
pap_c,0.7161013071371525,-0.0,0.0
xmp_c,0.05353011402202341,-0.0,0.0
2cpr5p_c,0.025594456996287304,-0.0,0.0
