,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
GLUN,-14.448119756944626,0.8598395736154263,-13.52152729923291,-0.0,,0.0
PRMICI,-9.77860710150586,1.3482617167971542,-9.820536767375794,-9.343839413397385,-8.170075888856571e-10,0.03717284699622116
GLUPRT,-70.0879690388357,2.72337521655249,-67.47801161348852,-89.35896508032857,-3.144882012005099e-11,0.17531404909967288
SERAT,-6.19970017924708,2.9318707535840414,-6.167436710051949,-28.96651115658939,-1.1465544463233535e-10,0.09646231766814796
CYSS,-50.852271424810255,5.237531617134726,-51.293291746693235,-53.630389593900794,-5.510906152303806e-11,0.09646231766814796
BPNT,-7.080044146709059,3.1260416564365787,-1.5385193201987732,-31.169081049181372,-1.0456540875579732e-10,0.09646231766814796
PAPSR,-51.47528106964789,6.272417262701619,-50.913774660400314,-66.76885648557835,-4.316663518436193e-11,0.09646231766814796
ASPK,20.92345105459024,2.9318707535841035,16.549018659757763,-6.140544541366658,-0.0006418388824313563,0.4193906846751882
ASAD,-28.080321224836517,1.6927163688108917,-28.055925111925003,-6.140544541366593,-0.000644847800392094,-0.4193906846751882
DAPDC,-11.824331792401557,3.733838386328786,-23.513071412193202,-27.2767850768969,-1.2382146524771506e-10,0.1346478851999224
OCBT,-31.78746484671326,2.9318707535840383,-33.166812130917634,-47.004522014808906,-6.40446818295014e-11,0.11606146170181182
GARFT,-0.6955807698357787,5.595464134286743,4.660056352553601,-6.615917923794853,-5.5051191943006464e-09,0.17531404909967288
PHETA1,-0.4072137719835521,2.07314569142181,1.073943109108491,-20.9297539664243,-1.7696155892539798e-10,-0.07269340178972443
PPND,-10.957663451905455,11.28822052398204,4.474300086831656,-26.482886611344227,-1.2865380362333702e-10,0.054106978291613844
PRAMPC,-44.41041762180828,59929.53645543112,12.931272728979504,-8.595901431763684,-1.065879806401884e-09,0.03717284699622116
GLYCK2,-13.09071836666254,0.7073330661728003,-11.947314631427062,-0.0,,0.0
ACOTA,-3.76788502774095,3.371282446943058,-10.4256564946986,-11.845801036745035,-4.587207850725151e-10,-0.11606146170181182
SULR,-99.3233367039054,4.694120658044252,-101.6619519479968,-106.19927151076917,-2.615582625430016e-11,0.09646231766814796
PRAGSr,-27.88756718402952,2.3158934766187227,-26.218474183603124,-49.15136957002542,-6.084793516543215e-11,0.17531404909967288
PRFGS,11.249863552814007,48207.299067169064,64.23067688835938,-6.821925019629491,-3.840772470675643e-09,0.17531404909967288
PSERT,-11.06679923779108,0.37616354074759,-11.098887513455892,-14.394464614726415,-3.170758816840071e-10,0.6951359271567288
AIRC2,-59.120577378772495,5.984946507606801,-44.582637907818345,-64.05330316245401,-4.519072885097822e-11,0.17531404909967288
GAPD,-1.8293512028185996,0.405626339133743,-1.766508118117395,-6.14054454108978,-0.06961667758501719,-0.9412602384011769
GND,10.39617020138882,3.176340259903543,2.3655277974342845,0.0,,0.0
