,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
KARA2,-13.036798417898837,1.0110966471913134,-10.242837918880756,-17.38818010435045,-2.556669478571039e-11,0.25148975558799025
ACCOAC,-11.766443833325402,1.4948897800518903,-13.066597705809906,-9.468224986303424,-1.2605399609032631e-10,2.0890488756430434
KAS14,12.118530018222684,3.198489611869459,5.32211160994631,0.0,,0.0
ARGSS,10.457588719715206,4.514448690304906,5.196032360768605,-44.042085743175,-6.9422024556107926e-12,0.2560455506503062
AGPR,2.709816348528677,1.6151493062298605,2.6317007305737263,-8.89293680825254,-1.7640981168284767e-10,-0.2560455506503062
ICL,8.908189443721632,1.3512250300488837,8.87798707052116,-0.0,,0.0
GLYCL,19.14678069839955,4.066891938591214,15.333098138333737,-7.452995397787981,-0.017013591459673592,0.04731950163054455
XYLI1,3.6677142494769672,0.5844606793432598,3.6559719027812143,0.0,,0.0
PPC,-43.54025268089428,3.111905155070555,-35.290378096104995,-35.84206472180734,-8.947429402543478e-12,2.5584169548458826
G3PT,-13.153781593684872,2.080885819035162,-12.980847141384306,-0.0,,0.0
SADT2,16.1094509536888,1.7851184624010197,16.271065828329494,-11.6482971271509,-6.054371596443302e-11,0.2128074804692912
GHMT2r,-9.957203408221565,2.505303797996174,-4.633482402802483,-7.45299539778802,-0.017004004249047758,0.9643994029834092
DHORD2,-125.47329094192456,6.326652864064789,-124.28590017152374,-102.98256753913907,-2.6589932592602603e-12,0.2863450936041815
SDPDS,8.202807774280949,3.740924516468003,10.953873955839686,-7.888724829503167,-5.829884451557174e-10,0.32110348139293976
UMPK,0.6286235339385082,3.1922841504635695,4.520618606166179,-15.788814692083298,-3.047203105764414e-11,0.327240777040255
CTPS2,-25.32586820693869,2.6309324725198056,-24.861610675851534,-60.13843075684299,-4.8212155279522e-12,0.13895477909524398
NDPK7,3.826286680399003,2.4051831110564037,0.7917448614256646,-21.082067067697153,-1.8637339934034352e-11,0.023386645487096753
TRPS3,19.166513454819093,2.9318707535840245,16.93186021659377,-13.562548355426527,-4.1575659433939087e-11,0.049204837303292025
ADK1,0.6038461671316752,0.15979053472263874,0.6199258737143793,-11.595869921501007,-6.131292762413079e-11,1.9550524081794105
NDPK2,-0.587918266864579,1.2628586546322247,0.14141131080503122,-18.782505043718988,-2.2420005519086784e-11,0.3454864635923158
NDPK4,0.8343423475710136,2.6171935835279214,-3.9287910257804555,-22.25971391588957,-1.7154966288891043e-11,0.022649996884012792
ACODA,-7.001151736473133,3.4970619113237573,-8.104590864039611,-8.984007581440636,-1.6590511552120294e-10,0.2560455506503062
ADSS,-7.201337183171485,2.132881548959369,-8.476770414591837,-39.23306713009629,-7.992708095951247e-12,0.25880603525107276
ASNS2,-31.93719233992353,3.563898932730688,-32.858824382943666,-81.343849806752,-3.437631076676178e-12,0.20866372387356508
ASPCT,-22.925011990612784,2.9318707535840582,-17.203212273037103,-33.38381078806612,-9.795590557265719e-12,0.2863450936041815
MCOATA,9.337677216374436,1.59701121075709,6.875537490051116,-8.000451978351235,-4.6409915454499125e-10,2.0890488756430434
DAPE,-1.6526074298638112,2.931870753584056,-0.3991176669254912,-7.949513585874959,-5.116104859180969e-10,0.32110348139293976
DHDPRy,-18.51619950121769,3.9391747710777167,-14.362690847309155,-12.775713596587416,-4.77224338401866e-11,0.32110348139293976
HSK,-41.84905070105419,4.491288355819967,-23.080663022717438,-44.0919913997878,-6.932772508522044e-12,0.4710880801127382
SDPTA,-1.1727043932019643,2.9318707535840467,-2.5393121369497464,-7.922462838660069,-5.410982760718664e-10,-0.32110348139293976
THRS,-29.691230538026925,2.8092824173653956,-30.95118550287887,-30.642886165119528,-1.0953507549206969e-11,0.4710880801127382
HSST,-29.196241305137136,5.452876154145601,-10.717211269082693,-30.735502118454736,-1.0909908884242261e-11,0.13303475583262211
PPNDH,-61.78177160255919,11.317291926000584,-35.403226489614696,-50.21812703154262,-5.939659331834435e-12,0.1603703918335485
DTMPK,-2.326793088855694,2.931870753584062,-2.3265622307374922,-21.394685781515847,-1.82192651492879e-11,0.022649996884012792
NDPK1,-2.1632799430633853,1.332575434711222,-2.3981390477634097,-11.534463895889761,-6.223085941681389e-11,0.6581924971609314
TRDR,-3.8606555887032,1.4734461038033018,-3.413505241481273,-14.041088345093614,-3.855458246834259e-11,0.3048807652115103
DDPA,-74.23897251962109,2.3508607107719306,-75.63991484903043,-60.59453743232598,-4.7799092443416835e-12,0.3289417341554841
MALS,-40.97608976438679,2.0817586174389335,-41.63804245879924,-0.0,,0.0
NADTRHD,-0.313020936045943,0.33576292404529984,-0.38768929684920994,-0.0,,0.0
G3PD2,20.036644655571468,0.8053510709883477,19.76097223681541,-25.051933817747074,-1.4432829049904808e-11,-0.12034639481734048
GMPS2,-1.6143098946486134e-07,67656.96475850974,-13.307715309368895,-59.62901121981828,-4.868311165518342e-12,0.20996562692766416
P5CR,-9.474892918314794,6.029368087295345,-8.51505029843481,-15.396091669506827,-3.197765710359425e-11,0.19135118326054606
AKGDH,-28.90329547062029,3.884974299684982,-37.17357581517817,-37.77622529094282,-8.376679283693433e-12,5.796025937041517
ATPPRT,-38.55768860311099,5.077037769398501,-54.68089312051941,-76.76593010885466,-3.664768522359855e-12,0.08200777362980984
HISTD,-23.371544504808615,2.2415883556743212,-28.187739654801298,-100.35674450543092,-2.7341187904684876e-12,0.08200777362980984
DHDPS,-130.59541464377398,6.217347477050016,-117.57835924909125,-107.48468847062111,-2.5392991196496603e-12,0.32110348139293976
IGPDH,-42.02433251451435,1.947905958690577,-42.1481736280326,-48.386546930325885,-6.205397972070728e-12,0.08200777362980984
PRPPS,-3.834019867379797,2.024275520555874,-1.0459534225596965,-28.204431824960825,-1.2240668001144507e-11,0.8062934914620332
PRATPP,-56.86468553301194,2.5552196465729087,-52.977774606097114,-60.676932258679486,-4.772554991059039e-12,0.08200777362980984
GLUN,-14.448119756944626,0.8598395736154263,-13.472275740143647,-0.0,,0.0
PRMICI,-9.77860710150586,1.3482617167971542,-10.314074285994291,-9.156711372043395,-1.490949407877994e-10,0.08200777362980984
GLUPRT,-70.0879690388357,2.72337521655249,-69.92814463893716,-78.62043923451438,-3.5692389294111987e-12,0.38676388854892707
SERAT,-6.19970017924708,2.9318707535840414,-5.549475007156876,-23.175783452400122,-1.6155523120528958e-11,0.2128074804692912
CYSS,-50.852271424810255,5.237531617134726,-52.65186332515695,-53.45610557453535,-5.5215565695082076e-12,0.2128074804692912
BPNT,-7.080044146709059,3.1260416564365787,-3.0640850654367506,-17.234226934128053,-2.5969131637724365e-11,0.2128074804692912
PAPSR,-51.47528106964789,6.272417262701619,-49.7525207167825,-64.5768522849478,-4.446626860868925e-12,0.2128074804692912
ASPK,20.92345105459024,2.9318707535841035,8.518443123453633,-7.452995397787492,-0.03500559141001174,0.9252263173383001
ASAD,-28.080321224836517,1.6927163688108917,-24.646498903050862,-7.452995397787495,-0.03500439445675028,-0.9252263173383001
DAPDC,-11.824331792401557,3.733838386328786,-20.02717385122951,-18.902713515562322,-2.2184842841809364e-11,0.2970494374652111
OCBT,-31.78746484671326,2.9318707535840383,-33.357923779206224,-38.15324141573328,-8.273834609830574e-12,0.2560455506503062
GARFT,-0.6955807698357787,5.595464134286743,4.099900245010343,-7.4530449650190365,-0.00016256419950804314,0.38676388854892707
PHETA1,-0.4072137719835521,2.07314569142181,1.2621164464623718,-28.564550425384326,-1.2031820992142399e-11,-0.1603703918335485
PPND,-10.957663451905455,11.28822052398204,11.051435619161104,-32.70157265788873,-1.0060350109037265e-11,0.11936650501864358
PRAMPC,-44.41041762180828,59929.53645543112,8.781259479083804,-7.453002593107413,-0.0006093765246687189,0.08200777362980984
GLYCK2,-13.09071836666254,0.7073330661728003,-12.975559491689943,-0.0,,0.0
ACOTA,-3.76788502774095,3.371282446943058,-8.94752235004791,-9.100366110101966,-1.5419238807203675e-10,-0.2560455506503062
SULR,-99.3233367039054,4.694120658044252,-98.51172083124034,-104.32905023702429,-2.6219920712966997e-12,0.2128074804692912
PRAGSr,-27.88756718402952,2.3158934766187227,-28.038462928075013,-44.10444262922089,-6.930426821066581e-12,0.38676388854892707
PRFGS,11.249863552814007,48207.299067169064,41.42899748282707,-7.4530442066311,-0.0001628029200420783,0.38676388854892707
PSERT,-11.06679923779108,0.37616354074759,-11.028175896803571,-22.355339305469833,-1.704504135554258e-11,1.533553503771563
AIRC2,-59.120577378772495,5.984946507606801,-44.61832040932637,-53.7697049666396,-5.484031745966053e-12,0.38676388854892707
GAPD,-1.8293512028185996,0.405626339133743,-1.7802592969375866,-7.452995397787509,-0.03508122404032343,16.77460650077051
GND,10.39617020138882,3.176340259903543,2.1466906513044233,-8.646040826774376,-2.12920512780131e-10,3.4465804432136973
G6PDH2r,-9.361772644464764,1.3215711000419956,-9.708033171391222,-16.672608169713047,-2.7550300330183478e-11,3.4465804432136973
ME2,12.335045888567802,3.137103713307992,4.069148375578085,0.0,,0.0
ARGSL,-8.66875353522916,4.887377162098045,-2.6956957630259755,-17.596328289595963,-2.5041974831454255e-11,0.2560455506503062
CBPS,-22.55555221892623,2.6451517260838604,-18.17766676738395,-56.797223783047485,-5.147612493537824e-12,0.5423906442544877
GLU5K,29.490267285826825,2.301329657863792,31.89906476850539,-7.452995397787455,-0.03974028156444572,0.19135118326054606
IPPS,-28.792421207804004,1.3471437168918416,-27.294338201385443,-28.541189589657694,-1.2045152880190966e-11,0.3899918117462038
ACOATA,8.549271846991244,1.4915716358035431,5.9279997555504655,-0.0,,0.0
ACtex,0.0965784367579374,0.0,0.0965784367579374,0.0,,0.0
ACALDtex,-1.2610026914217087e-05,0.0,-1.2610026914217087e-05,-0.0,,0.0
PSP_L,-10.483161829173165,0.2767919181055284,-10.466936747464809,-8.38495398521719,-2.7260294466437173e-10,1.533553503771563
ADSK,-19.14058578613192,5.948700718733848,-23.82214492636382,-44.998616107322796,-6.7653252924006714e-12,0.2128074804692912
SUCCt2_2pp,-10.53624563349993,0.0,-10.53624563349993,-0.0,,0.0
HSDy,-16.73427555195978,1.6964123937929358,-17.35176643078193,-13.401670368206654,-4.2701625997678014e-11,0.6041228359453603
CYSTL,0.7145040846975489,2.713645647767074,-2.2287613537837334,-24.294560775326005,-1.5082282377803656e-11,0.13303475583262211
SHSL1,-67.24290961703976,5.574564822040363,-66.24033079209514,-83.591523587682,-3.3361359987599824e-12,0.13303475583262211
SULabcpp,-15.892620863101072,0.3042778552991028,-15.915163947126212,-0.0,,0.0
GLUtex,0.0956230169288687,0.0,0.0956230169288687,0.0,,0.0
AKGt2rpp,2.9186076582930696,0.0,2.9186076582930696,-0.0,,0.0
XYLt2pp,-13.48641958512627,0.0,-13.48641958512627,-0.0,,0.0
GLYCtex,-2.5285233164140664e-05,0.0,-2.5285233164140664e-05,-0.0,,0.0
Htex,-0.1558340809305249,0.0,-0.1558340809305249,-15.74192235732439,-3.064071205739781e-11,-7.9516092190891925
PYRt2rpp,-5.282781047833595,0.0,-5.282781047833595,-0.0,,0.0
THD2pp,-13.170270938291113,0.33576292404529984,-13.095602577487849,0.0,,0.0
TKT2,-10.590295310922627,1.921333284329632,-10.97886934290244,-21.13323232505247,-1.8567764916205404e-11,0.6493160217042218
ATPS4rpp,-21.63803342067684,0.3042778552991028,-21.615490336647383,-35.631465250272214,-9.014011683037151e-12,72.50491532652205
GK1,-0.0903963362385293,1.1969312230116889,-0.12996997978816083,-22.536977224424078,-1.6839652493023164e-11,0.20996562692766416
GLCNtex,0.0964576683234099,0.0,0.0964576683234099,0.0,,0.0
GLNtex,-0.0005718147948527,0.0,-0.0005718147948527,-0.0,,0.0
O2tex,0.0,0.0,-0.0,-23.7509863788202,-1.558391007695324e-11,22.67530420038451
D_LACtex,0.0964885505821655,0.0,0.0964885505821655,0.0,,0.0
GLCtex_copy1,-4.866104734446708e-05,0.0,-4.866104734446708e-05,-17.125566108710508,-2.625848779272237e-11,10.0
FUMt2_2pp,-10.563500045881623,0.0,-10.563500045881623,-0.0,,0.0
PItex,0.2013162532615382,0.0,0.2013162532615382,-9.651575152399921,-1.1549438417447951e-10,0.834060209724262
CYTBDpp,-133.13970333001333,12.807069168615158,-133.1397033411923,-0.0,,0.0
CYTBD2pp,-348.62642533534904,10.233829555523304,-353.9278678611024,-0.0,,0.0
ACt2rpp,-5.279041529494435,0.0,-5.279041529494435,0.0,,0.0
METS,0.1734286555275674,5.078043750050318,-5.109882442577369,-20.704574009305663,-1.916822481660439e-11,0.13303475583262211
FRUtex,-3.9444440119496e-05,0.0,-3.9444440119496e-05,-0.0,,0.0
FUMtex,0.1929947932815139,0.0,0.1929947932815139,0.0,,0.0
PRASCSi,-83.4229913052074,5.2107880976856435,-63.22561205275249,-79.43024602947878,-3.528984489913235e-12,0.38676388854892707
MTHFC,-5.150906649697693,0.9155240220012852,-5.064546579902235,-7.452995397787454,-0.034011862469217384,0.855535550727664
MTHFD,3.790336213144419,1.1400859908807528,1.906382224397289,-7.4529953977873005,-0.03979842474823612,0.855535550727664
XYLtex,-3.2608912988507655e-05,0.0,-3.2608912988507655e-05,-0.0,,0.0
FORtppi,-8.203085505435638,0.0,-8.203085505435638,-17.408233044848327,-2.5513588259968935e-11,0.001158208967010973
PYRtex,0.0964785299923676,0.0,0.0964785299923676,0.0,,0.0
SO4tex,0.1929708448022602,0.0,0.1929708448022602,-11.186748064972274,-6.802194109772688e-11,0.21656257052825503
