,optimised_conc_mM,shadow_price_lb,shadow_price_ub
gly_c,1.8234969834906969,-0.0,0.0
malcoa_c,5.5568455463585815,-0.0,0.0
fru_p,0.0010000000000000002,-0.00019204202224833692,0.0
xyl__D_e,10.000000000000002,-0.0,0.0002832860828046642
phom_c,0.08136186344268734,-0.0,0.0
glc__D_e,0.0010000000000000002,-0.00016411793200591038,0.0
nh4_e,10.000000000000002,-0.0,0.0005559726980993752
f6p_c,0.007664771174399792,-0.0,0.0
pphn_c,0.5888582717526405,-0.0,0.0
prlp_c,0.005639396348732168,-0.0,0.0
s7p_c,0.34687526909100475,-0.0,0.0
prfp_c,0.009370929933653729,-0.0,0.0
tmrs2eACP_c,0.006510055403998273,-0.0,0.0
o2_e,0.0010000000000000002,-0.00014966701357171995,0.0
succ_e,0.0010000000000000002,-0.00025651368581277944,0.0
mql8_c,0.0010000000000000002,-0.0001511394336494535,0.0
glyc__R_c,0.0010000000000000002,-0.00024389447696470493,0.0
g6p_c,0.0010000000000000002,-0.00023343451273190042,0.0
trdrd_c,0.0010000000000000002,-0.00019625410572028033,0.0
methf_c,0.0063595590732022115,-0.0,0.0
ddcaACP_c,0.36010694687146805,-0.0,0.0
prpp_c,0.17736333375924515,-0.0,0.0
histd_c,0.05684783073326462,-0.0,0.0
for_p,0.005408760857984747,-0.0,0.0
orot_c,0.35139945454472,-0.0,0.0
glc__D_p,0.0010000000000000002,-0.0001605282761791546,0.0
q8_c,0.0010000000000040762,-0.09316783322768142,0.0
orn_c,0.0323305593423615,-0.0,0.0
dcaACP_c,0.41536075913791104,-0.0,0.0
3hcddec5eACP_c,0.1750332849124102,-0.0,0.0
tddec2eACP_c,0.006596646968310952,-0.0,0.0
fgam_c,9.979420944587531,-0.0,0.0
cit_c,5.595280467852432,-0.0,0.0
skm5p_c,0.2276045620999326,-0.0,0.0
oaa_c,0.0010809610656595016,-0.0,0.0
23dhmp_c,0.028899969415237696,-0.0,0.0
fprica_c,0.0010000000000608663,-0.006299342967359929,0.0
glcn_e,0.0010000000000000002,-0.00016849593268056698,0.0
ac_p,0.008523761462861863,-0.0,0.0
his__L_c,0.10295899317792462,-0.0,0.0
so4_c,0.0090317882013751,-0.0,0.0
6pgl_c,0.0010000000000000002,-0.00021157037415380116,0.0
