,optimised_conc_mM,shadow_price_lb,shadow_price_ub
3c2hmp_c,0.0026492906306622697,-0.0,0.0
pser__L_c,0.08447791739558567,-0.0,0.0
ocdcaACP_c,0.0010000000000000002,-0.0002528713531068175,0.0
gmp_c,0.21288085603830695,-0.0,0.0
3dhsk_c,0.049134239454572674,-0.0,0.0
acACP_c,0.0010000000000000002,-0.0005300015491695149,0.0
h2o_c,1.8272275884525975,-0.0,0.0
alac__S_c,0.12510501639238739,-0.0,0.0
dcdp_c,0.17972446342316237,-0.0,0.0
gly_c,0.010790103891816328,-0.0,0.0
malcoa_c,4.750206798745409,-0.0,0.0
fru_p,0.0010000000000000002,-0.0004376086509516958,0.0
xyl__D_e,0.0010000000000000002,-0.00027970081631865614,0.0
phom_c,0.11385716849397254,-0.0,0.0
glc__D_e,0.0010000000000000002,-0.00028688330839331353,0.0
nh4_e,10.000000000000002,-0.0,0.0009281053212936455
f6p_c,9.999999999985231,-0.0,0.054362235013163444
pphn_c,0.35231462525576257,-0.0,0.0
prlp_c,0.002872413040262547,-0.0,0.0
s7p_c,0.5042863611737594,-0.0,0.0
prfp_c,0.0023876153032701304,-0.0,0.0
tmrs2eACP_c,0.009990110102413628,-0.0,0.0
o2_e,10.00000000000001,-0.0,0.0009281049382214669
succ_e,0.0010000000000000002,-0.0004722130139032553,0.0
mql8_c,0.0010000000000000002,-0.0002401877750705486,0.0
glyc__R_c,0.0010000000000000002,-0.0004092074082117061,0.0
g6p_c,0.0010000000000000002,-0.0004821361739997385,0.0
trdrd_c,3.780468095127884,-0.0,0.0
methf_c,0.0010000000000027233,-0.02675547495154159,0.0
ddcaACP_c,0.22791175147721127,-0.0,0.0
prpp_c,0.146010677236203,-0.0,0.0
histd_c,0.04718941239098526,-0.0,0.0
for_p,0.2588435133776423,-0.0,0.0
orot_c,0.5260420775703525,-0.0,0.0
glc__D_p,0.0010000000000000002,-0.0003097748828247122,0.0
q8_c,0.0010000000000000002,-0.00034349144220444485,0.0
orn_c,0.011170757578065866,-0.0,0.0
dcaACP_c,0.3159630467183535,-0.0,0.0
3hcddec5eACP_c,0.3646103464053039,-0.0,0.0
tddec2eACP_c,0.010125487502262144,-0.0,0.0
fgam_c,1.1337784143667609,-0.0,0.0
cit_c,9.999999999960256,-0.0,0.019250952198644092
skm5p_c,0.11199962190573994,-0.0,0.0
oaa_c,0.0010000000000019525,-0.03685325278165602,0.0
23dhmp_c,0.05622960496821755,-0.0,0.0
fprica_c,0.0010000000000019178,-0.03861723522846358,0.0
glcn_e,0.0010000000000000002,-0.0002708222212351289,0.0
ac_p,0.0010000000000000002,-0.00037200878008647123,0.0
his__L_c,0.10091451232898202,-0.0,0.0
so4_c,0.009089262688858485,-0.0,0.0
6pgl_c,0.0010000000000000002,-0.0004662642766143556,0.0
2dda7p_c,0.07485371720184195,-0.0,0.0
sl2a6o_c,0.09846761857715455,-0.0,0.0
gtp_c,0.1538644711761335,-0.0,0.0
so4_p,0.10550246809593468,-0.0,0.0
succ_c,0.0010000000000007898,-0.09168116340616071,0.0
aps_c,0.034269326643183703,-0.0,0.0
thdp_c,1.927654358283817,-0.0,0.0
cdp_c,0.1665945414556429,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.000305180157682767,0.0
nadph_c,10.000000000000002,-0.0,0.0003508251258215237
acglu_c,2.3059882439388293,-0.0,0.0
3hddecACP_c,0.5531781082336181,-0.0,0.0
2obut_c,0.1920555249704888,-0.0,0.0
cddec5eACP_c,0.2242498935890066,-0.0,0.0
glyc_c,0.0010000000000000002,-0.00047754899424168367,0.0
val__L_c,0.0239692822032249,-0.0,0.0
pro__L_c,0.09477807614502276,-0.0,0.0
cbasp_c,9.99999999999612,-0.0,0.1885514383351658
mqn8_c,0.0010000000000000002,-0.00025377835972291825,0.0
lac__D_p,0.0010000000000000002,-0.00028157969910204335,0.0
malACP_c,1.1412248100750066,-0.0,0.0
3hdecACP_c,2.8801011481227317,-0.0,0.0
cdec3eACP_c,0.0054348050827579646,-0.0,0.0
3hcmrs7eACP_c,0.5475869749528669,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.000426866715266275,0.0
