,optimised_conc_mM,shadow_price_lb,shadow_price_ub
3ooctdACP_c,0.0010000000000000002,-0.0004044577548998388,0.0
but2eACP_c,0.24234371348790817,-0.0,0.0
pyr_c,0.0010000000000005393,-0.09221373486484234,0.0
dump_c,0.10345698740100484,-0.0,0.0
acon_C_c,0.7722501454102495,-0.0,0.0
grxox_c,0.0010000000000000002,-0.00031043502397085505,0.0
icit_c,0.001262569529760611,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.0004248324143713326,0.0
nadh_c,0.0010000000000000002,-0.14948739251801071,0.0
amp_c,0.0017015086857531208,-0.0,0.0
3php_c,0.03715677979737068,-0.0,0.0
dtdp_c,0.06855732114224804,-0.0,0.0
dhf_c,0.5054950991110255,-0.0,0.0
for_c,10.000000000000002,-0.0,0.0010980878778234613
pi_e,10.000000000000002,-0.0,0.0007135828067620288
3opalmACP_c,0.1049390283082571,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.00035362588100857457,0.0
coa_c,0.0010000000000033558,-0.01092694920138169,0.0
asn__L_c,0.09275515623686185,-0.0,0.0
udp_c,0.08925447450336171,-0.0,0.0
leu__L_c,0.0010000000000000002,-0.0003661329578411587,0.0
25aics_c,9.999999999999122,-0.0,0.08120039724284413
3omrsACP_c,0.3165733400974801,-0.0,0.0
acald_c,0.0010000000000000002,-0.0005601595488562996,0.0
3hmrsACP_c,0.006526875565950279,-0.0,0.0
pram_c,0.2010194303271484,-0.0,0.0
3c4mop_c,0.021734901748851124,-0.0,0.0
hcys__L_c,0.06018824016245483,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.0004976129587161924,0.0
co2_c,0.0010000000000008643,-0.0198697155922829,0.0
pi_p,0.06751042066642515,-0.0,0.0
fum_e,0.0010000000000000002,-0.0005098282675602827,0.0
acald_e,0.0010000000000000002,-0.0003012214261747021,0.0
etoh_p,0.0010000000000000002,-0.0003008043729328527,0.0
gthox_c,0.0010000000000000002,-0.0002490870056289177,0.0
gar_c,1.5806051269818207,-0.0,0.0
3haACP_c,0.01394972138495136,-0.0,0.0
3ooctACP_c,1.3685768668163354,-0.0,0.0
3ocmrs7eACP_c,0.05738580635298303,-0.0,0.0
acg5p_c,0.007013662493705767,-0.0,0.0
4pasp_c,9.999999999996565,-0.0,0.03729855790536512
glu5p_c,0.0010000000000005384,-0.13351170060758016,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,9.999999999985658,-0.0,0.01095833966500108
3mop_c,0.27305477666679523,-0.0,0.0
dgtp_c,0.026965584050264724,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.0003638129998978452,0.0
dcamp_c,6.406676870496091,-0.0,0.0
myrsACP_c,0.3137432450297708,-0.0,0.0
ACP_c,0.20687482486060577,-0.0,0.0
palmACP_c,0.006540291639986267,-0.0,0.0
succoa_c,9.999999999985302,-0.0,0.010826515235982537
xyl__D_c,0.0010000000000000002,-0.0004436314735544841,0.0
for_e,0.0010000000000000002,-0.0008951315231433424,0.0
