,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
DHQTi,-5.29022208506048,2.0731456914217943,-7.009697547198928,-13.192288394561858,-6.712993102857433e-11,0.16321853316401552
IPMD,12.727272581854775,0.9862312728831625,11.233105677462168,-8.032344974860097,-2.5023001317451086e-10,0.19351114452720783
AIRC3,-30.403133552927944,6.027288685196741,-17.610441838154085,-6.140544540658585,-0.0763116096322275,-0.19190947214962437
TALA,-1.22089935842082,1.413281168711095,-1.5626292474026542,-6.140544540560684,-0.003864049049327157,-0.08465168528438344
ADSL2r,24.94399731095891,2.931870753584037,23.1434419446233,-6.140544540337761,-0.01499320967029913,0.19190947214962437
TKT1,-1.4790398321905602,2.3695192108329284,-2.274735132236792,-6.140544540276564,-0.0038670711574662784,-0.08465168528438344
RNDR1,-44.05985206166142,3.7376646440123507,-50.20390877177343,-34.65281517026274,-1.660285127242335e-11,0.011238766272906679
ALCD2x,15.1675782723426,0.3233520540517112,15.145064985780381,-0.0,,0.0
RNDR3,-40.58892126572215,2.943661042715291,-42.94616356536131,-38.98534193521595,-1.4412681634319157e-11,0.011604286035126492
RNDR4,-44.77765087473715,2.41206326929862,-44.58247323673983,-40.250999098141556,-1.3877908827474173e-11,0.011238766272906679
TMDS,-45.29303434274883,2.941525033941928,-45.92864616415525,-54.92332178512677,-9.70384547245304e-12,0.011238766272906679
DHAD1,-36.93208668299586,1.4003928194704445,-37.698139124877855,-31.170638171483898,-1.8912712068680345e-11,0.3755142150366067
IPPMIa,-3.6899432044935088,1.9030338036478531,-7.004363524802333,-7.520198242701522,-3.431354096816547e-10,-0.19351114452720783
MDH,23.56590302868453,0.3048878319058892,23.393305173760826,-6.140544540318417,-0.014630303022852115,7.385374431223024
FUM,-3.4245366324884285,0.27824312126906164,-3.383845503954528,-6.140544540356443,-0.014958948056413028,13.969521096474434
KARA1,13.037042450146856,1.0110966471913134,11.629281373205806,-22.06044921857479,-2.973593128562552e-11,-0.3755142150366067
KARA2,-13.036798417898837,1.0110966471913134,-11.62903734097031,-22.125027908156703,-2.961518997877664e-11,0.12478741597880091
ACCOAC,-11.766443833325402,1.4948897800518903,-10.041551936901673,-27.788335546560216,-2.1867572441564384e-11,1.0365710938619401
KAS14,12.118530018222684,3.198489611869459,3.2286056845835427,-0.0,,0.0
ARGSS,10.457588719715206,4.514448690304906,8.867916368658488,-26.445286381440003,-2.3313758262409614e-11,0.12704796886782896
AGPR,2.709816348528677,1.6151493062298605,3.0332884531248023,-15.88420762127882,-4.858410984150202e-11,-0.12704796886782896
ICL,8.908189443721632,1.3512250300488837,9.36292743487488,-0.0,,0.0
GLYCL,19.14678069839955,4.066891938591214,13.792558157819695,-6.140544540355976,-0.0075111724257300085,0.02347959788688958
XYLI1,3.6677142494769672,0.5844606793432598,3.700876823618803,0.0,,0.0
PPC,-43.54025268089428,3.111905155070555,-35.93367068987159,-0.0,,0.0
G3PT,-13.153781593684872,2.080885819035162,-13.023838745444708,-0.0,,0.0
SADT2,16.1094509536888,1.7851184624010197,13.430866568101028,-22.146620293413644,-2.9574175638054885e-11,0.1055935480418835
GHMT2r,-9.957203408221565,2.505303797996174,-4.387905331769375,-6.140544540364471,-0.007526061187699296,0.47852807836415295
DHORD2,-125.47329094192456,6.326652864064789,-125.29668552816648,-99.495584750997,-5.070794069538432e-12,0.14208238512750002
SDPDS,8.202807774280949,3.740924516468003,12.608167308950389,-9.50467100981524,-1.4071733490705646e-10,0.15932924826754033
UMPK,0.6286235339385082,3.1922841504635695,1.529333436161603,-20.48866362452842,-3.299229043302292e-11,0.16237453042281466
CTPS2,-25.32586820693869,2.6309324725198056,-21.772705738237168,-80.7367313148601,-6.3458994075207915e-12,0.068948366428126
NDPK7,3.826286680399003,2.4051831110564037,1.7636192056474123,-23.763830164058863,-2.6861095992447748e-11,0.011604286035126492
TRPS3,19.166513454819093,2.9318707535840245,16.315573550051635,-13.133986515794062,-6.768969007549974e-11,0.024415087948132477
ADK1,0.6038461671316752,0.15979053472263874,0.6764300473178864,-20.761108147519174,-3.23769595098335e-11,0.9700830061623489
NDPK2,-0.587918266864579,1.2628586546322247,-1.3027066746828275,-25.3257832659499,-2.467409094647536e-11,0.17142790944522263
NDPK4,0.8343423475710136,2.6171935835279214,-3.9452413579454415,-26.6168495492747,-2.311841430351071e-11,0.011238766272906679
ACODA,-7.001151736473133,3.4970619113237573,-7.774579394436611,-13.591599634073901,-6.353085357374693e-11,0.12704796886782896
ADSS,-7.201337183171485,2.132881548959369,-10.94774159514769,-24.551531709048085,-2.571196864110334e-11,0.12841770156079388
ASNS2,-31.93719233992353,3.563898932730688,-30.690979143569876,-55.70201949630951,-9.55140825230453e-12,0.10353744568965527
ASPCT,-22.925011990612784,2.9318707535840582,-17.931116268442658,-27.376730033165725,-2.229140442248978e-11,0.14208238512750002
MCOATA,9.337677216374436,1.59701121075709,6.541902680322275,-7.498254160475265,-3.4870288017219114e-10,1.0365710938619401
DAPE,-1.6526074298638112,2.931870753584056,-0.31217572693404794,-9.878886738380109,-1.2662774836469548e-10,0.15932924826754033
DHDPRy,-18.51619950121769,3.9391747710777167,-15.482062442402391,-19.970771447731043,-3.4228421992455985e-11,0.15932924826754033
HSK,-41.84905070105419,4.491288355819967,-34.21157161889004,-59.949069549267826,-8.797491435979853e-12,0.23375053221647107
SDPTA,-1.1727043932019643,2.9318707535840467,-0.6647971170409761,-10.08092617035042,-1.2013543289140577e-10,-0.15932924826754033
THRS,-29.691230538026925,2.8092824173653956,-29.812858433776604,-47.62982147792517,-1.1409703074546711e-11,0.23375053221647107
HSST,-29.196241305137136,5.452876154145601,-26.758285798484252,-48.621733603650604,-1.1143335274830596e-11,0.06601089327439945
PPNDH,-61.78177160255919,11.317291926000584,-43.62579365522475,-52.92308214505432,-1.0118842504983841e-11,0.07957464012650219
DTMPK,-2.326793088855694,2.931870753584062,-2.325973988549194,-25.94474167459916,-2.3902927645748244e-11,0.011238766272906679
NDPK1,-2.1632799430633853,1.332575434711222,1.3789192520669005,-16.67675713842645,-4.492693895502706e-11,0.326590404230624
TRDR,-3.8606555887032,1.4734461038033018,-3.8683155010618973,-14.578084876583139,-5.610151889998688e-11,0.15127965265794988
DDPA,-74.23897251962109,2.3508607107719306,-76.98980579696561,-89.40333182261762,-5.685396379964006e-12,0.16321853316401552
MALS,-40.97608976438679,2.0817586174389335,-40.49241097832113,-0.0,,0.0
NADTRHD,-0.313020936045943,0.33576292404529984,-0.39942676341354694,-0.0,,0.0
G3PD2,20.036644655571468,0.8053510709883477,19.964310304918584,-20.380991725948924,-3.3240694343034107e-11,-0.059715019391182074
GMPS2,-1.6143098946486134e-07,67656.96475850974,-0.010267024750454823,-53.66996638798121,-9.959741203429054e-12,0.10418344066307313
P5CR,-9.474892918314794,6.029368087295345,-7.596220038734694,-20.32166404659814,-3.338048663292167e-11,0.09494708700058803
AKGDH,-28.90329547062029,3.884974299684982,-34.68340134295495,-23.465443864217942,-2.73229925648763e-11,3.522145953896186
ATPPRT,-38.55768860311099,5.077037769398501,-53.84425499833238,-73.20034309553253,-7.059113995743036e-12,0.040691670074242646
