,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
MDH,23.56590302868453,0.3048878319058892,23.559354156340838,-7.45299539813384,-0.017460286874670595,5.851755849218386
FUM,-3.4245366324884285,0.27824312126906164,-3.3432748553860456,-7.452995398133975,-0.03357629574839315,5.851755849218386
KARA1,13.037042450146856,1.0110966471913134,10.243082203405539,-14.805937847836347,-2.7190133663431193e-11,-0.6188325172413498
KARA2,-13.036798417898837,1.0110966471913134,-10.242838171157324,-17.5968569697017,-1.970903771113385e-11,0.20564470706568816
ACCOAC,-11.766443833325402,1.4948897800518903,-13.066597920487379,-9.726366765537065,-8.79479563761816e-11,1.7082280074315452
KAS14,12.118530018222684,3.198489611869459,5.322113491782734,0.0,,0.0
ARGSS,10.457588719715206,4.514448690304906,5.196034354223059,-44.2402199936528,-5.4346246688089045e-12,0.20937000847548448
AGPR,2.709816348528677,1.6151493062298605,2.631700858002663,-8.875802441075798,-1.4052046564474484e-10,-0.20937000847548448
ICL,8.908189443721632,1.3512250300488837,8.877987016210584,-0.0,,0.0
GLYCL,19.14678069839955,4.066891938591214,15.333100184361015,-7.452995398133833,-0.017067935428802087,0.03869344510098727
XYLI1,3.6677142494769672,0.5844606793432598,3.6559718770285823,-11.24969789090737,-5.265318563502929e-11,9.999999999999995
PPC,-43.54025268089428,3.111905155070555,-35.29037970897728,-35.84206546122239,-7.0423236716330844e-12,2.092033148630949
G3PT,-13.153781593684872,2.080885819035162,-12.980848266417143,-0.0,,0.0
SADT2,16.1094509536888,1.7851184624010197,16.271066327728,-11.737677228401614,-4.665870292079079e-11,0.17401397476480113
GHMT2r,-9.957203408221565,2.505303797996174,-4.633482266301479,-7.452995398133826,-0.017060111809599533,0.7885952740188249
DHORD2,-125.47329094192456,6.326652864064789,-124.28590129406469,-102.55603787193316,-2.1022276050212943e-12,0.23414612955606603
