,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
HSK,-41.84905070105419,4.491288355819967,-34.21156721223612,-59.62552722084646,-5.76624311072511e-12,0.11301569489257149
SDPTA,-1.1727043932019643,2.9318707535840467,-0.6647956268472459,-10.143366093257088,-7.704747315169954e-11,-0.07703385972610968
THRS,-29.691230538026925,2.8092824173653956,-29.81284716982617,-47.70896006059573,-7.419294584027852e-12,0.11301569489257149
HSST,-29.196241305137136,5.452876154145601,-26.758280370400314,-48.44119747280619,-7.290935218737145e-12,0.03191550796973948
PPNDH,-61.78177160255919,11.317291926000584,-43.62579126905196,-52.83750700821744,-6.604572737333713e-12,0.03847342363008853
DTMPK,-2.326793088855694,2.931870753584062,-2.326212970291504,-26.00293347823773,-1.552714696018525e-11,0.00543381428065148
NDPK1,-2.1632799430633853,1.332575434711222,1.378923100238726,-16.613253719241772,-2.944693052265522e-11,0.1579027056297368
TRDR,-3.8606555887032,1.4734461038033018,-3.8683079160759934,-14.81652107805882,-3.554516527294067e-11,0.07314197279521885
DDPA,-74.23897251962109,2.3508607107719306,-76.98981409036215,-89.38802407332182,-3.7047461112201045e-12,0.07891428425837671
MALS,-40.97608976438679,2.0817586174389335,-40.492421122518806,-50.000313467606546,-7.0316806193853344e-12,2.2293895151698706
NADTRHD,-0.313020936045943,0.33576292404529984,-0.3994258860472712,-0.0,,0.0
G3PD2,20.036644655571468,0.8053510709883477,19.96428690588023,-20.64861111049988,-2.1256496733218614e-11,-0.02887152533097967
GMPS2,-1.6143098946486134e-07,67656.96475850974,-0.004041386712060557,-55.08900653734553,-6.300691389042699e-12,0.050371495761696194
P5CR,-9.474892918314794,6.029368087295345,-7.596271300387254,-20.545658451146757,-2.14091452738658e-11,0.045905824956409574
AKGDH,-28.90329547062029,3.884974299684982,-34.68340527805001,-23.465427495942492,-1.7800909598296694e-11,4.638642529544053
ATPPRT,-38.55768860311099,5.077037769398501,-53.84424350660542,-72.9138457895751,-4.618776314868184e-12,0.019673954648030265
HISTD,-23.371544504808615,2.2415883556743212,-28.154693961251212,-72.82999887793248,-4.624551513959758e-12,0.019673954648030265
DHDPS,-130.59541464377398,6.217347477050016,-128.91664486719642,-100.93083192041361,-3.253662361630771e-12,0.07703385972610968
IGPDH,-42.02433251451435,1.947905958690577,-40.86976382835989,-37.77367603498285,-9.749635991082336e-12,0.019673954648030265
PRPPS,-3.834019867379797,2.024275520555874,-1.5056261145734027,-17.794540580815266,-2.646324146934128e-11,0.19343265744090177
PRATPP,-56.86468553301194,2.5552196465729087,-53.364331043671335,-66.249399241834,-5.130881149219451e-12,0.019673954648030265
GLUN,-14.448119756944626,0.8598395736154263,-13.521532339668415,-0.0,,0.0
PRMICI,-9.77860710150586,1.3482617167971542,-9.820540389480213,-9.551115937308229,-9.043306867400662e-11,0.019673954648030265
GLUPRT,-70.0879690388357,2.72337521655249,-67.47801255011413,-87.70336630376131,-3.781257977544167e-12,0.09278602339768299
SERAT,-6.19970017924708,2.9318707535840414,-6.167424931715233,-27.97338012323505,-1.4126233954774951e-11,0.05105326646732099
CYSS,-50.852271424810255,5.237531617134726,-51.293287252104825,-56.51106897980814,-6.1228622155919976e-12,0.05105326646732099
BPNT,-7.080044146709059,3.1260416564365787,-1.5385138982779338,-31.306560172282374,-1.2254857079672061e-11,0.05105326646732099
PAPSR,-51.47528106964789,6.272417262701619,-50.913759403599784,-66.62146978082833,-5.09924820010067e-12,0.05105326646732099
ASPK,20.92345105459024,2.9318707535841035,16.5490138119346,-6.140544541247956,-0.0005039519946468765,0.22196506258842066
ASAD,-28.080321224836517,1.6927163688108917,-28.055933767598177,-6.1405445412433055,-0.0005035281567606963,-0.22196506258842066
DAPDC,-11.824331792401557,3.733838386328786,-23.513071343355584,-27.427896003105253,-1.4487946228337945e-11,0.07126320959881688
OCBT,-31.78746484671326,2.9318707535840383,-33.16681064676936,-48.34048326974709,-7.308313700960219e-12,0.06142623227480175
GARFT,-0.6955807698357787,5.595464134286743,4.660059086425294,-6.225873747262636,-3.598778723030414e-09,0.09278602339768299
PHETA1,-0.4072137719835521,2.07314569142181,1.073930849420499,-21.31499330251247,-2.032473917811511e-11,-0.03847342363008853
PPND,-10.957663451905455,11.28822052398204,4.474292946884588,-26.177692697456223,-1.539180428936589e-11,0.028636446306073395
PRAMPC,-44.41041762180828,59929.53645543112,12.907006819318838,-8.787284941824407,-1.16532084221424e-10,0.019673954648030265
GLYCK2,-13.09071836666254,0.7073330661728003,-11.947313733033408,-0.0,,0.0
ACOTA,-3.76788502774095,3.371282446943058,-10.425655058282603,-12.404938470621332,-4.9235225050496745e-11,-0.06142623227480175
SULR,-99.3233367039054,4.694120658044252,-101.66194182508556,-106.28114821546909,-3.079785825338781e-12,0.05105326646732099
PRAGSr,-27.88756718402952,2.3158934766187227,-26.218478100305237,-50.635942547820356,-6.9312437982341984e-12,0.09278602339768299
PRFGS,11.249863552814007,48207.299067169064,66.3413639851174,-6.236330345010036,-3.2058517491480046e-09,0.09278602339768299
PSERT,-11.06679923779108,0.37616354074759,-11.098887123404658,-14.569792129054331,-3.6591216231339105e-11,0.36790490398781495
AIRC2,-59.120577378772495,5.984946507606801,-44.58264260556005,-68.41510617694253,-4.9523282226547575e-12,0.09278602339768299
GAPD,-1.8293512028185996,0.405626339133743,-1.7665075243884267,-6.140544541121702,-0.06969292808806991,-0.4981676879412005
GND,10.39617020138882,3.176340259903543,2.3655390266817307,0.0,,0.0
G6PDH2r,-9.361772644464764,1.3215711000419956,-10.204817242415446,-0.0,,0.0
ME2,12.335045888567802,3.137103713307992,4.639987955030821,-7.074367364276164,-3.3014784495814255e-10,0.5778636999464082
ARGSL,-8.66875353522916,4.887377162098045,-5.735414977835983,-18.33002061134782,-2.5301361365841108e-11,0.06142623227480175
CBPS,-22.55555221892623,2.6451517260838604,-19.04272541834399,-88.78963045879169,-3.7315739405134746e-12,0.13012143196019904
GLU5K,29.490267285826825,2.301329657863792,31.52190115099032,-6.140544541111881,-0.006872831761260872,0.045905824956409574
IPPS,-28.792421207804004,1.3471437168918416,-28.214535474134003,-38.87661744258449,-9.42118773224959e-12,0.09356041357778001
ACOATA,8.549271846991244,1.4915716358035431,6.299027337074875,-0.0,,0.0
ACtex,0.0965784367579374,0.0,0.0965784367579374,-11.760540245136161,-5.4862744966073064e-11,10.000000000000028
ACALDtex,-1.2610026914217087e-05,0.0,-1.2610026914217087e-05,-0.0,,0.0
PSP_L,-10.483161829173165,0.2767919181055284,-10.476832330453716,-15.660740089870595,-3.2397540009807274e-11,0.36790490398781495
ADSK,-19.14058578613192,5.948700718733848,-23.627235922039326,-51.17069686084231,-6.848867854143191e-12,0.05105326646732099
SUCCt2_2pp,-10.53624563349993,0.0,-10.53624563349993,-0.0,,0.0
HSDy,-16.73427555195978,1.6964123937929358,-18.110551434852876,-17.792727463498803,-2.6467826364094906e-11,0.14493120286231098
CYSTL,0.7145040846975489,2.713645647767074,-2.743746023935728,-37.04307947620721,-9.98006128728164e-12,0.03191550796973948
SHSL1,-67.24290961703976,5.574564822040363,-65.35550693460958,-82.56577334558172,-4.035473203370119e-12,0.03191550796973948
SULabcpp,-15.892620863101072,0.3042778552991028,-15.75148390040337,-0.0,,0.0
GLUtex,0.0956230169288687,0.0,0.0956230169288687,0.0,,0.0
AKGt2rpp,2.9186076582930696,0.0,2.9186076582930696,-0.0,,0.0
XYLt2pp,-13.48641958512627,0.0,-13.48641958512627,-0.0,,0.0
GLYCtex,-2.5285233164140664e-05,0.0,-2.5285233164140664e-05,-0.0,,0.0
Htex,-0.1558340809305249,0.0,-0.1558340809305249,-6.1405445411409,-0.13945633569181137,8.092380853290763
PYRt2rpp,-5.282781047833595,0.0,-5.282781047833595,-0.0,,0.0
THD2pp,-13.170270938291113,0.33576292404529984,-13.083865988254137,-6.140544541132246,-0.024587023749230955,-2.1723254764287265
TKT2,-10.590295310922627,1.921333284329632,-9.977909743229105,-6.140544541032722,-0.022630876567248725,-0.1198424008514237
ATPS4rpp,-21.63803342067684,0.3042778552991028,-21.779170383334034,-6.14054454113139,-0.04120576969544303,33.44936604328234
GK1,-0.0903963362385293,1.1969312230116889,-0.13953865679454935,-24.825036518566773,-1.6506100574635212e-11,0.050371495761696194
GLCNtex,0.0964576683234099,0.0,0.0964576683234099,0.0,,0.0
GLNtex,-0.0005718147948527,0.0,-0.0005718147948527,-0.0,,0.0
O2tex,0.0,0.0,-0.0,-23.7509863788202,-1.7509694105834364e-11,11.045673600066685
D_LACtex,0.0964885505821655,0.0,0.0964885505821655,0.0,,0.0
GLCtex_copy1,-4.866104734446708e-05,0.0,-4.866104734446708e-05,-0.0,,0.0
FUMt2_2pp,-10.563500045881623,0.0,-10.563500045881623,-0.0,,0.0
PItex,0.2013162532615382,0.0,0.2013162532615382,-13.089230777629158,-4.437202656428306e-11,0.20009399125884647
CYTBDpp,-133.13970333001333,12.807069168615158,-133.13970340541528,-0.0,,0.0
CYTBD2pp,-348.62642533534904,10.233829555523304,-352.2753335625285,-0.0,,0.0
ACt2rpp,-5.279041529494435,0.0,-5.279041529494435,-11.226079794333863,-6.062928098501714e-11,10.000000000000028
METS,0.1734286555275674,5.078043750050318,-6.9723294914691945,-21.90803741936029,-1.9559823964781735e-11,0.03191550796973948
FRUtex,-3.9444440119496e-05,0.0,-3.9444440119496e-05,-0.0,,0.0
FUMtex,0.1929947932815139,0.0,0.1929947932815139,0.0,,0.0
