,optimised_conc_mM,shadow_price_lb,shadow_price_ub
t3c7mrseACP_c,0.006148771296005036,-0.0,0.0
t3c11vaceACP_c,0.0010000000000000002,-0.0003897816155211777,0.0
1pyr5c_c,0.9540887982909838,-0.0,0.0
acald_p,0.0010000000000000002,-0.0003410261884673084,0.0
2ippm_c,0.40781308018843426,-0.0,0.0
3psme_c,0.0672601378601732,-0.0,0.0
imacp_c,0.41581710245937653,-0.0,0.0
3c2hmp_c,0.002931834139187564,-0.0,0.0
pser__L_c,0.1715928197423679,-0.0,0.0
ocdcaACP_c,0.0010000000000000002,-0.00035725487270778087,0.0
gmp_c,0.215202919288407,-0.0,0.0
3dhsk_c,0.232846385714458,-0.0,0.0
acACP_c,0.0010000000000000002,-0.0007355960694033125,0.0
h2o_c,1.7614719230616558,-0.0,0.0
alac__S_c,0.38105513481917763,-0.0,0.0
dcdp_c,0.16022316403887346,-0.0,0.0
gly_c,1.4544618578977426,-0.0,0.0
malcoa_c,6.9923559214973725,-0.0,0.0
fru_p,0.0010000000000000002,-0.0006077463993309601,0.0
xyl__D_e,0.0010000000000000002,-0.00037878297436567943,0.0
phom_c,0.115807269762612,-0.0,0.0
glc__D_e,0.0010000000000000002,-0.00040121176641922616,0.0
nh4_e,10.000000000000002,-0.0,0.0012699327366635677
f6p_c,9.999999999956277,-0.0,0.08439955957684804
pphn_c,0.3608727623970326,-0.0,0.0
prlp_c,0.0021041137606501647,-0.0,0.0
s7p_c,0.49497107946601493,-0.0,0.0
prfp_c,0.0022036879874922947,-0.0,0.0
tmrs2eACP_c,0.0061837327142040596,-0.0,0.0
o2_e,10.00000000000001,-0.0,0.0012699317041997779
succ_e,0.0010000000000000002,-0.0006372761047741554,0.0
mql8_c,0.0010000000000000002,-0.00033131633304759857,0.0
glyc__R_c,0.0010000000000000002,-0.0005422377531825234,0.0
g6p_c,0.0010000000000000002,-0.0006870809134579901,0.0
trdrd_c,0.13643955350181625,-0.0,0.0
methf_c,0.005555677437587125,-0.0,0.0
ddcaACP_c,0.536334365023089,-0.0,0.0
prpp_c,0.1376166944372965,-0.0,0.0
histd_c,0.061899478998527324,-0.0,0.0
for_p,0.2496377477983056,-0.0,0.0
orot_c,0.5784249480040533,-0.0,0.0
glc__D_p,0.0010000000000000002,-0.00042070080131212097,0.0
q8_c,0.2450253991094574,-0.0,0.0
orn_c,0.011687296199244305,-0.0,0.0
dcaACP_c,0.7082102655451853,-0.0,0.0
3hcddec5eACP_c,0.0394221560538619,-0.0,0.0
tddec2eACP_c,0.006358939187332717,-0.0,0.0
fgam_c,1.1837936258359165,-0.0,0.0
cit_c,7.869063808822021,-0.0,0.0
skm5p_c,0.10123324502089773,-0.0,0.0
oaa_c,0.001000000000015468,-0.021310860809548568,0.0
23dhmp_c,0.020331333991302766,-0.0,0.0
fprica_c,0.0010000000000077336,-0.04692283732738383,0.0
glcn_e,0.0010000000000000002,-0.0003644839895535875,0.0
ac_p,0.0010000000000000002,-0.0004944643611739278,0.0
his__L_c,0.104853343872171,-0.0,0.0
so4_c,0.008973316582808904,-0.0,0.0
6pgl_c,0.0010000000000000002,-0.0006052337911702813,0.0
2dda7p_c,0.0756612493539318,-0.0,0.0
sl2a6o_c,0.031763848477122825,-0.0,0.0
gtp_c,0.11681197000166818,-0.0,0.0
so4_p,0.10362747175507327,-0.0,0.0
succ_c,0.00100000000000348,-0.10049232701990153,0.0
aps_c,0.03710152352529537,-0.0,0.0
thdp_c,0.462422541177934,-0.0,0.0
cdp_c,0.19941711571531942,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.00041007632734731554,0.0
nadph_c,10.000000000000002,-0.0,0.0004913417698789249
acglu_c,3.0842086768102983,-0.0,0.0
3hddecACP_c,0.18674646807713566,-0.0,0.0
2obut_c,0.12091192984976128,-0.0,0.0
cddec5eACP_c,0.4812083828098378,-0.0,0.0
glyc_c,0.0010000000000000002,-0.000553174950094814,0.0
val__L_c,0.03856937684869558,-0.0,0.0
pro__L_c,0.0010000000000000002,-0.0004391427872810121,0.0
cbasp_c,9.999999999983437,-0.0,0.2162818117021071
mqn8_c,0.0010000000000000002,-0.00035080956631704414,0.0
lac__D_p,0.1310342114864646,-0.0,0.0
malACP_c,2.103046703179763,-0.0,0.0
3hdecACP_c,2.1443767411624464,-0.0,0.0
cdec3eACP_c,0.009270385553706063,-0.0,0.0
3hcmrs7eACP_c,0.17533695745353317,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.0005242459926339196,0.0
3oddecACP_c,0.5213597401573409,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.0004352211241344214,0.0
3ooctdACP_c,0.0010000000000000002,-0.0004810320998827851,0.0
but2eACP_c,0.006305514523958595,-0.0,0.0
pyr_c,0.010298031873907978,-0.0,0.0
dump_c,0.11344366394884983,-0.0,0.0
acon_C_c,0.0091724035634398,-0.0,0.0
grxox_c,0.0010000000000000002,-0.0003514402410844611,0.0
icit_c,0.0016510904101904873,-0.0,0.0
lac__D_c,0.33038739464612593,-0.0,0.0
nadh_c,0.0010000000000000002,-0.0004717250673175421,0.0
amp_c,0.002017534114241506,-0.0,0.0
3php_c,0.0010000000000039767,-0.09134399569593576,0.0
dtdp_c,0.08372490069441356,-0.0,0.0
dhf_c,0.3166741945440627,-0.0,0.0
for_c,10.000000000000002,-0.0,0.0012543557697767616
pi_e,10.000000000000002,-0.0,0.0007238082437227607
3opalmACP_c,0.45382105905761033,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.0003908920926668829,0.0
coa_c,0.00100000000000348,-0.10265084465415751,0.0
asn__L_c,0.09596372440883516,-0.0,0.0
udp_c,0.13825990237355668,-0.0,0.0
leu__L_c,0.0010000000000000002,-0.0004488599094264031,0.0
25aics_c,9.999999999922668,-0.0,0.04689622410431897
3omrsACP_c,0.47781091999673686,-0.0,0.0
acald_c,0.0010000000000000002,-0.0005965240744088094,0.0
3hmrsACP_c,0.17795520454877453,-0.0,0.0
pram_c,0.27705693164071177,-0.0,0.0
3c4mop_c,0.0020235045255164274,-0.0,0.0
hcys__L_c,0.12084988260545979,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.0005218366355572348,0.0
co2_c,0.001000000000015468,-0.02361189161498958,0.0
pi_p,0.052719171735357076,-0.0,0.0
fum_e,0.0010000000000000002,-0.0005306930511865033,0.0
acald_e,0.0010000000000000002,-0.00034235283276316667,0.0
etoh_p,0.0010000000000000002,-0.0003410261884678205,0.0
gthox_c,0.0010000000000000002,-0.0002709834323366,0.0
gar_c,9.94758719905116,-0.0,0.0
3haACP_c,0.18349282880706108,-0.0,0.0
3ooctACP_c,0.4941315482064248,-0.0,0.0
3ocmrs7eACP_c,0.4603711461017735,-0.0,0.0
acg5p_c,0.007663802008330307,-0.0,0.0
4pasp_c,2.3173874672267116,-0.0,0.0
glu5p_c,0.003174332990313385,-0.0,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,1.0679956266793027,-0.0,0.0
3mop_c,0.17778729423028822,-0.0,0.0
dgtp_c,0.03634803988746264,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.00040297638633869697,0.0
dcamp_c,3.892367586098432,-0.0,0.0
myrsACP_c,0.5208113510615202,-0.0,0.0
ACP_c,0.04978448687006339,-0.0,0.0
palmACP_c,0.037335976277075314,-0.0,0.0
succoa_c,9.999999999965212,-0.0,0.1025381285072726
xyl__D_c,0.0010000000000000002,-0.0004365779303203954,0.0
for_e,0.0010000000000000002,-0.0010049775983143965,0.0
