,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
GLU5K,29.490267285826825,2.301329657863792,32.549821460783335,-2.9833681812857034,-0.01964255794404145,0.034662622643681945
IPPS,-28.792421207804004,1.3471437168918416,-27.13090494424295,-53.16379190454088,-2.119193530533034e-12,0.07064570374920573
ACOATA,8.549271846991244,1.4915716358035431,6.616153534599002,-0.0,,0.0
ACtex,0.0965784367579374,0.0,0.0965784367579374,-5.635322982307299,-4.0096836495928515e-11,-8.824888195221023
ACALDtex,-1.2610026914217087e-05,0.0,-1.2610026914217087e-05,-0.0,,0.0
PSP_L,-10.483161829173165,0.2767919181055284,-10.40875063541256,-12.022979777436488,-1.1763911702608766e-11,0.27779805433837734
ADSK,-19.14058578613192,5.948700718733848,-22.216454811074748,-35.89192271529897,-3.231310150371317e-12,0.038549358648155695
SUCCt2_2pp,-10.53624563349993,0.0,-10.53624563349993,0.0,,0.0
HSDy,-16.73427555195978,1.6964123937929358,-17.00473645982886,-7.528928166001524,-2.3394541565271333e-11,0.10943481788817679
CYSTL,0.7145040846975489,2.713645647767074,-1.6640052535502594,-17.77126388219456,-7.191051706978606e-12,0.02409879814352493
SHSL1,-67.24290961703976,5.574564822040363,-66.3862788247022,-55.93325308896067,-2.008305580914892e-12,0.02409879814352493
SULabcpp,-15.892620863101072,0.3042778552991028,-15.905849709271314,-0.0,,0.0
GLUtex,0.0956230169288687,0.0,0.0956230169288687,0.0,,0.0
AKGt2rpp,2.9186076582930696,0.0,2.9186076582930696,0.0,,0.0
XYLt2pp,-13.48641958512627,0.0,-13.48641958512627,-0.0,,0.0
GLYCtex,-2.5285233164140664e-05,0.0,-2.5285233164140664e-05,-0.0,,0.0
Htex,-0.1558340809305249,0.0,-0.1558340809305249,-13.627592667468617,-9.990287529694482e-12,-28.581925458563532
PYRt2rpp,-5.282781047833595,0.0,-5.282781047833595,0.0,,0.0
THD2pp,-13.170270938291113,0.33576292404529984,-13.184092032009758,-2.9833681812792756,-0.052178212191585735,2.2986034735838987
TKT2,-10.590295310922627,1.921333284329632,-10.747812705313692,-3.215222265903414,-4.5859073433414053e-10,-0.09049073666294127
ATPS4rpp,-21.63803342067684,0.3042778552991028,-21.624804574508943,-2.983368181280132,-0.040333186779857026,-5.608781678915772
GK1,-0.0903963362385293,1.1969312230116889,-0.10700299084812492,-16.94700404185757,-7.615526932605367e-12,0.038034566446490004
GLCNtex,0.0964576683234099,0.0,0.0964576683234099,0.0,,0.0
GLNtex,-0.0005718147948527,0.0,-0.0005718147948527,-0.0,,0.0
O2tex,0.0,0.0,-0.0,0.0,,0.0
D_LACtex,0.0964885505821655,0.0,0.0964885505821655,0.0,,0.0
GLCtex_copy1,-4.866104734446708e-05,0.0,-4.866104734446708e-05,-15.040052000459587,-8.81989378941272e-12,10.0
FUMt2_2pp,-10.563500045881623,0.0,-10.563500045881623,-0.0,,0.0
PItex,0.2013162532615382,0.0,0.2013162532615382,-3.7029653320291076,-1.4774611298449988e-10,0.1510871990397339
CYTBDpp,-133.13970333001333,12.807069168615158,-238.75319669723444,-0.0,,0.0
CYTBD2pp,-348.62642533534904,10.233829555523304,-391.7905215561387,-0.0,,0.0
ACt2rpp,-5.279041529494435,0.0,-5.279041529494435,-5.270247039908333,-4.649798841271199e-11,-8.824888195221023
METS,0.1734286555275674,5.078043750050318,-4.862466153306559,-14.824514387375297,-8.980606619927866e-12,0.02409879814352493
FRUtex,-3.9444440119496e-05,0.0,-3.9444440119496e-05,-0.0,,0.0
FUMtex,0.1929947932815139,0.0,0.1929947932815139,0.0,,0.0
PRASCSi,-83.4229913052074,5.2107880976856435,-68.2836049412544,-70.98467993125706,-1.5637461409097939e-12,0.07006097632914943
MTHFC,-5.150906649697693,0.9155240220012852,-5.133539408591819,-2.9833681813963855,-0.002442839574024977,0.15497738476350859
MTHFD,3.790336213144419,1.1400859908807528,3.1691996265856828,-2.9833681814068562,-0.00244223743758865,0.15497738476350859
XYLtex,-3.2608912988507655e-05,0.0,-3.2608912988507655e-05,-0.0,,0.0
FORtppi,-8.203085505435638,0.0,-8.203085505435638,-4.117017521659577,-9.380081918857067e-11,18.316839828891826
PYRtex,0.0964785299923676,0.0,0.0964785299923676,0.0,,0.0
SO4tex,0.1929708448022602,0.0,0.1929708448022602,-8.389356312510005,-1.967047778880572e-11,0.03922958057042975
SUCCtex,0.1937278930494415,0.0,0.1937278930494415,0.0,,0.0
GRXR,-23.35816464169747,100000.00014089956,-29.3409485443445,-0.0,,0.0
RNDR1b,-13.757971239580954,100000.00018692225,-9.45579017706781,0.0,,0.0
RNDR2b,-9.600193314748893,100000.00016706038,-4.316527327056536,0.0,,0.0
MALt2_2pp,-10.556691653860014,0.0,-10.556691653860014,0.0,,0.0
NH4tex,-0.0979154621233817,0.0,-0.0979154621233817,-23.848901840943583,-5.096028654592953e-12,1.6919767650539315
RIBabcpp,-32.301085322020924,0.3042778552991028,-32.31431416819117,-0.0,,0.0
GLYCAt2rpp,-5.283161514993793,0.0,-5.283161514993793,-0.0,,0.0
GLYCAtex,0.0964780030002998,0.0,0.0964780030002998,0.0,,0.0
GLNabcpp,-32.453816793604915,0.3042778552991028,-32.46704563977516,-0.0,,0.0
CO2tex,0.0,0.0,-0.0,-23.7509863788202,-5.120058512380608e-12,0.014361338217992903
GLUt2rpp,-5.534822346846056,0.0,-5.534822346846056,0.0,,0.0
ACGK,25.715717685648983,3.080175450758009,25.51514282915452,-4.476717647665146,-7.120888137669373e-11,0.04638178949591717
GNK,-14.418661193906592,3.206739218403203,-15.106457516364225,-0.0,,0.0
GLUDy,31.30429804519228,0.37462137509084287,31.29470099449055,-2.983368181519012,-0.0011449705368909227,-1.348647529428039
GLCNt2rpp,-5.285129317189046,0.0,-5.285129317189046,-0.0,,0.0
GLCptspp,-45.699799319943246,0.603560526334285,-45.71817486522567,-27.627277784226226,-4.314779962819436e-12,10.0
HSTPT,9.726947287600938,2.931870753584051,9.727323214240228,-16.903733223072933,-7.639219360393391e-12,0.014855432105209745
THDPS,26.480196009652367,5.19893876668656,32.67125458879896,-5.024211201270099,-5.2106634207461754e-11,0.05816681462555099
ATPM,-32.295134076671495,0.3042778552991028,-32.30836292283394,-58.76042429146173,-1.9065058648374365e-12,6.86
THRD_L,-23.69998304729297,4.155707806738213,-23.87622612515994,-20.893696930756068,-5.937442109702138e-12,0.045556522557943825
ETOHtex,-1.891504038553649e-05,0.0,-1.891504038553649e-05,-23.750967463779816,-5.120040642735286e-12,-8.810221870456461
RNDR2,-39.90207413682997,3.0388112245542542,-41.48065489354956,-24.7177725198934,-4.892741900963111e-12,0.004236412096375812
DHFR,-16.27441313200575,2.393580771885134,-20.597757819772372,-19.86731789703931,-6.2983437265678915e-12,0.0041029706819325495
PRAIi,-9.784245334924696,1.3482617167971542,-10.399631688247753,-16.70530016419669,-7.749690211366044e-12,0.008913290624210323
TYRTA,-0.0395041723156083,2.0731456914217934,0.31223864629284037,-23.2780933803389,-5.2398338990121465e-12,-0.021622840524182514
SHKK,-28.03768502695164,2.839955125935623,-30.767546529853377,-38.22440790544188,-3.017558888709425e-12,0.059586687725180235
GLUSy,-45.7524178021369,0.9436721036761713,-45.0526133416155,-0.0,,0.0
IG3PS,-44.41041669329849,59929.53647265608,-51.339884144665064,-58.919479603297255,-1.9011460639647543e-12,0.014855432105209745
PDH,-34.42528130971617,3.2226667059154863,-35.87484599469937,-0.0,,0.0
MTHFR2,-37.569138402504784,4.1827381217592166,-36.424848575676414,-18.976392735465474,-6.649191286123082e-12,0.02409879814352493
DUTPDP,-48.326632386807326,2.5552196465729082,-44.47727195401202,-66.071305278198,-1.685622293813075e-12,0.004102970681932468
NTP5,-32.59931843841976,2.3157017774368485,-28.622431402339352,-0.0,,0.0
FORt2pp,-5.280206368901467,0.0,-5.280206368901467,-0.0,,0.0
GLNS,-17.847014319726842,0.8271014678754464,-18.550450575298587,-43.0538255502606,-2.6536747839814167e-12,0.38142981715519847
ACGS,-27.832736372825867,3.384861906453407,-26.12562575658555,-55.956787611824396,-2.0074134750455743e-12,0.04638178949591717
SUCOAS,-1.669855608202678,1.3334281242437631,-1.3828796527065297,-4.7656645379411415,-5.966775233559132e-11,0.08226561276907773
PRAIS,11.249864333663378,48207.29953817926,-33.128874530636075,-40.07302006279822,-2.867143349715714e-12,0.07006097632914943
HISTP,-23.00616131377801,2.1802104300092178,-18.937186845297635,-30.441985923110664,-3.872772445299127e-12,0.014855432105209745
LDH_D,17.681782395873885,2.0731456914217974,17.68178239587389,0.0,,0.0
KAS15,20.667801865213985,3.3112817767183604,17.331841083599972,-21.4961114455325,-5.744221927594686e-12,0.05580391371574284
T2DECAI,-1.3387607395998202e-06,0.0,-1.3387607395998202e-06,-5.706310192842054,-3.905391068444042e-11,0.023587926077418702
3OAS161,12.114701851345757,3.198489611869459,10.71185938098256,-12.93612533747864,-1.0684550946988643e-11,0.023587926077418702
DHQS,-151.0065016876821,6.264636668205325,-178.53867108585143,-174.79783081756167,-6.189923722962577e-13,0.059586687725180235
EAR161x,-53.3083596022022,1.4001991248858519,-49.89550742099165,-31.190152471286677,-3.769982928641523e-12,0.023587926077418688
EAR161y,-53.62138053824814,1.417822942288588,-50.19470726129173,-0.0,,0.0
PGCD,27.6380814385895,0.5640702980313602,26.41407798111248,-2.98336818127695,-0.09364435351336067,0.27779805433837734
MALtex,0.1931851673308529,0.0,0.1931851673308529,0.0,,0.0
3OAS141,12.12316918670646,3.198489611869459,10.720326716343461,-12.849585791110034,-1.0778298212920452e-11,0.023587926077418702
3OAR121,-13.036748836689211,1.0110966471913134,-11.062939106752772,-7.029565257720189,-2.6281800220193182e-11,0.023587926077418702
