,optimised_conc_mM,shadow_price_lb,shadow_price_ub
o2_c,0.09174892611418067,-0.0,0.0
h_p,0.9666448520458556,-0.0,0.0
succ_p,0.0010000000000000002,-0.0010264819998188398,0.0
phpyr_c,0.1381898851894489,-0.0,0.0
fru_e,0.0010000000000000002,-0.0005202093479212825,0.0
pyr_e,10.000000000000002,-0.0,0.000774170998932823
5mthf_c,0.06095787686854482,-0.0,0.0
nad_c,0.06158543432289459,-0.0,0.0
tdeACP_c,0.5793627242477271,-0.0,0.0
3ocvac11eACP_c,0.0010000000000000002,-0.00048749947982038743,0.0
3hoctaACP_c,0.0010000000000000002,-0.0003922084729445306,0.0
adp_c,0.002064954494817243,-0.0,0.0
mal__L_c,0.0709647887451886,-0.0,0.0
g3p_c,0.001009921207778095,-0.0,0.0
etoh_c,0.0010000000000000002,-0.0005020835252128837,0.0
so3_c,0.09917111685084062,-0.0,0.0
met__L_c,0.013964181307632386,-0.0,0.0
aicar_c,0.0014083872030945487,-0.0,0.0
5aizc_c,0.0010000000000007622,-0.21959374210854654,0.0
ac_e,0.0010000000000000002,-0.00045188556225667954,0.0
glx_c,0.0019329467184790435,-0.0,0.0
etoh_e,0.0010000000000000002,-0.0003497325972391803,0.0
glcn_p,0.0010000000000000002,-0.00036967848057989144,0.0
air_c,0.2707806761408394,-0.0,0.0
6pgc_c,0.0010000000000000002,-0.0007479061193222483,0.0
nh4_c,3.9729686692857493,-0.0,0.0
tdec2eACP_c,0.1972363521748038,-0.0,0.0
hdeACP_c,0.038101575676430535,-0.0,0.0
pi_c,0.0012325163448072048,-0.0,0.0
argsuc_c,0.2738112369106365,-0.0,0.0
nh4_p,0.0009999999999999994,-0.001252956359488491,0.0
chor_c,0.057052176879729376,-0.0,0.0
hom__L_c,0.004103208500928571,-0.0,0.0
dgdp_c,0.093591891783989,-0.0,0.0
q8h2_c,10.000000000000002,-0.0,0.0004685084249662689
3odecACP_c,2.5720889991283786,-0.0,0.0
tyr__L_c,0.042045865477859906,-0.0,0.0
cys__L_c,0.08296849509747437,-0.0,0.0
xylu__D_c,0.0010000000000000002,-0.0005712417536968221,0.0
h2s_c,0.117504605317352,-0.0,0.0
e4p_c,0.0010000000000029321,-0.057554426349326844,0.0
trp__L_c,0.08491891042544181,-0.0,0.0
acser_c,0.06750238226343439,-0.0,0.0
lys__L_c,0.04067870512801133,-0.0,0.0
dudp_c,0.13083548021924893,-0.0,0.0
atp_c,5.709816457403939,-0.0,0.0
indole_c,0.011393556180418946,-0.0,0.0
eig3p_c,0.59163288043044,-0.0,0.0
26dap__M_c,0.0053913838330977544,-0.0,0.0
thf_c,0.38132973135626475,-0.0,0.0
orot5p_c,0.04253414908317267,-0.0,0.0
h_e,10.000000000000002,-0.0,0.3225283232592144
gln__L_p,0.0010000000000000002,-0.00042407192566616214,0.0
glyc_p,0.0010000000000000002,-0.0003455009249741578,0.0
5caiz_c,9.99999999999239,-0.0,0.2196427873621544
mal__L_p,0.0010000000000000002,-0.0006275644101380055,0.0
3hcpalm9eACP_c,0.1684477841461323,-0.0,0.0
3ocpalm9eACP_c,0.49051194351668964,-0.0,0.0
butACP_c,0.6064765169076451,-0.0,0.0
dttp_c,0.05181197996125265,-0.0,0.0
lac__D_e,0.0010000000000000002,-0.00038222558077897464,0.0
trdox_c,0.062845489837376,-0.0,0.0
3ig3p_c,0.9178462667475261,-0.0,0.0
sl26da_c,0.8619756949228898,-0.0,0.0
3hoctACP_c,0.19394527758218838,-0.0,0.0
dctp_c,0.03326964419551977,-0.0,0.0
toctd2eACP_c,0.0010000000000000002,-0.00039065903524305475,0.0
grxrd_c,0.0010000000000000002,-0.0003351426375915424,0.0
ru5p__D_c,0.0010000000000033797,-0.0463089742161335,0.0
23dhmb_c,0.022954577697818973,-0.0,0.0
