,optimised_conc_mM,shadow_price_lb,shadow_price_ub
dtmp_c,0.20268997874761918,-0.0,0.0
gdp_c,0.06729578938803565,-0.0,0.0
o2_p,0.0009999999999999994,-0.0010479940001041018,0.0
datp_c,0.03486424524796941,-0.0,0.0
ppi_c,0.0052235242271722266,-0.0,0.0
nadp_c,2.005620255240949,-0.0,0.0
glu__L_c,8.188215305246832,-0.0,0.0
fum_c,0.11866660271415858,-0.0,0.0
akg_p,0.046349710932171266,-0.0,0.0
acorn_c,0.05601543945974871,-0.0,0.0
glu5sa_c,0.014797733628480126,-0.0,0.0
ile__L_c,0.027596224964893678,-0.0,0.0
ocACP_c,1.2994848740356697,-0.0,0.0
3dhq_c,1.765811884045643,-0.0,0.0
hisp_c,0.05986509160382149,-0.0,0.0
so4_e,10.000000000000002,-0.0,0.000519335933091916
glu__L_e,0.0010000000000000002,-0.00042200848077007905,0.0
cbp_c,0.3706402486891219,-0.0,0.0
3mob_c,0.21864887105279338,-0.0,0.0
suchms_c,0.06529428350049744,-0.0,0.0
tpalm2eACP_c,0.0054255460293232746,-0.0,0.0
3hpalmACP_c,0.17092053983538336,-0.0,0.0
gln__L_c,9.949960790033758,-0.0,0.0
3c3hmp_c,6.231290070647164,-0.0,0.0
anth_c,0.35155450190930043,-0.0,0.0
pap_c,0.1785522967087954,-0.0,0.0
xmp_c,0.03281073910068187,-0.0,0.0
2cpr5p_c,0.026733050618252006,-0.0,0.0
rib__D_p,0.0010000000000000002,-0.0003554474549504764,0.0
xyl__D_p,0.0010000000000000002,-0.0003248661518182096,0.0
octeACP_c,0.0010000000000000002,-0.00030065481131693743,0.0
3hhexACP_c,0.18670162885811967,-0.0,0.0
t3c5ddeceACP_c,0.002628057364525129,-0.0,0.0
co2_p,10.000000000000002,-0.0,0.0011170030411312717
ala__L_c,0.02826204531504906,-0.0,0.0
hco3_c,0.00633902725211544,-0.0,0.0
phe__L_c,0.04547148339264574,-0.0,0.0
mlthf_c,0.7798158003376355,-0.0,0.0
t3c7mrseACP_c,0.006096462161071219,-0.0,0.0
t3c11vaceACP_c,0.0010000000000000002,-0.0003298537522224042,0.0
1pyr5c_c,10.000000000000002,-0.0,0.00036636170439349107
acald_p,0.0010000000000000002,-0.0002887149341297001,0.0
2ippm_c,0.40229623719406765,-0.0,0.0
3psme_c,0.06711878659000048,-0.0,0.0
imacp_c,0.6254436862871884,-0.0,0.0
3c2hmp_c,0.0028858610399529454,-0.0,0.0
pser__L_c,0.17870533553204337,-0.0,0.0
