"","react_id","direction","sample_id","mfa_sampling_ave","mfa_sampling_var","mfa_sampling_lb","mfa_sampling_ub"
"367","GND","fwd","WT1","0.54352361100000002","1.2748710999999999E-2","0.316730293","0.73901239799999996"
"368","GND","fwd","WT2","2.1785982920000002","1.7421361E-2","1.9017596699999999","2.4063737569999999"
"369","GND","fwd","WT1","0.54352361100000002","1.2748710999999999E-2","0.316730293","0.73901239799999996"
"370","GND","fwd","WT2","2.1785982920000002","1.7421361E-2","1.9017596699999999","2.4063737569999999"
"371","GTHOr","fwd","WT1","6.2100000000000003E-15","1.15E-29","5.3500000000000002E-16","1.3E-14"
"372","GTHOr","fwd","WT1","6.2100000000000003E-15","1.15E-29","5.3500000000000002E-16","1.3E-14"
"373","GTHOr","fwd","WT2","NA","NA","NA","NA"
"374","GTHOr","fwd","WT2","NA","NA","NA","NA"
"375","HISTD","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"376","HISTD","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"377","HISTD","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"378","HISTD","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"379","HISTP","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"380","HISTP","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"381","HISTP","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"382","HISTP","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"383","HSK","fwd","WT1","0.58718063899999995","3.3748300000000002E-4","0.549143029","0.61760780000000004"
"384","HSK","fwd","WT2","0.48184166699999997","9.5655800000000004E-4","0.43065192800000002","0.53558057199999998"
"385","HSK","fwd","WT1","0.58718063899999995","3.3748300000000002E-4","0.549143029","0.61760780000000004"
"386","HSK","fwd","WT2","0.48184166699999997","9.5655800000000004E-4","0.43065192800000002","0.53558057199999998"
"387","HSST","fwd","WT1","0.14143931300000001","1.3200000000000001E-6","0.139757352","0.14390705100000001"
"388","HSST","fwd","WT2","0.149349231","2.8399999999999999E-6","0.14729366899999999","0.15343167299999999"
"389","HSST","fwd","WT1","0.14143931300000001","1.3200000000000001E-6","0.139757352","0.14390705100000001"
"390","HSST","fwd","WT2","0.149349231","2.8399999999999999E-6","0.14729366899999999","0.15343167299999999"
"391","HSTPT","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"392","HSTPT","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"393","HSTPT","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"394","HSTPT","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"395","ICDHyr","fwd","WT1","1.4999917949999999","1.8874829999999999E-3","1.42557636","1.579787799"
"396","ICDHyr","fwd","WT1","1.4999917949999999","1.8874829999999999E-3","1.42557636","1.579787799"
"397","ICDHyr","fwd","WT2","1.334912206","1.3194173E-2","1.0571497219999999","1.4879100190000001"
"398","ICDHyr","fwd","WT2","1.334912206","1.3194173E-2","1.0571497219999999","1.4879100190000001"
"399","ICL","fwd","WT1","0.21349583599999999","6.6721130000000003E-3","2.8321852000000002E-2","0.32960178800000001"
"400","ICL","fwd","WT2","0.37623984199999999","1.0943692E-2","0.102901071","0.49966850899999998"
"401","ICL","fwd","WT1","0.21349583599999999","6.6721130000000003E-3","2.8321852000000002E-2","0.32960178800000001"
"402","ICL","fwd","WT2","0.37623984199999999","1.0943692E-2","0.102901071","0.49966850899999998"
"403","IGPDH","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"404","IGPDH","fwd","WT1","8.3300837000000003E-2","4.5699999999999998E-7","8.2310245000000004E-2","8.4754213999999994E-2"
"405","IGPDH","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"406","IGPDH","fwd","WT2","8.7959391999999997E-2","9.8400000000000002E-7","8.6748767000000004E-2","9.0363751000000006E-2"
"407","IGPS","fwd","WT2","5.2776018000000001E-2","3.5400000000000002E-7","5.2049637000000003E-2","5.4218642999999997E-2"
"408","IGPS","fwd","WT1","4.9980864E-2","1.6400000000000001E-7","4.9386504999999997E-2","5.0852897000000001E-2"
"409","IGPS","fwd","WT1","4.9980864E-2","1.6400000000000001E-7","4.9386504999999997E-2","5.0852897000000001E-2"
"410","IGPS","fwd","WT2","5.2776018000000001E-2","3.5400000000000002E-7","5.2049637000000003E-2","5.4218642999999997E-2"
"411","ILETA","fwd","WT1","NA","NA","NA","NA"
"412","ILETA","fwd","WT1","NA","NA","NA","NA"
"413","ILETA","fwd","WT2","NA","NA","NA","NA"
"414","ILETA","fwd","WT2","NA","NA","NA","NA"
"415","IMPC","fwd","WT1","NA","NA","NA","NA"
"416","IMPC","fwd","WT1","NA","NA","NA","NA"
"417","IMPC","fwd","WT2","NA","NA","NA","NA"
"418","IMPC","fwd","WT2","NA","NA","NA","NA"
"419","IMPD","fwd","WT2","0.30316584200000002","1.0388862E-2","0.15864410300000001","0.50298972600000003"
"420","IMPD","fwd","WT2","0.30316584200000002","1.0388862E-2","0.15864410300000001","0.50298972600000003"
"421","IMPD","fwd","WT1","0.21880970699999999","1.27E-5","0.21166788","0.22513154199999999"
"422","IMPD","fwd","WT1","0.21880970699999999","1.27E-5","0.21166788","0.22513154199999999"
"423","IPMD","fwd","WT2","0.41829632900000002","2.2200000000000001E-5","0.41253912300000001","0.42973040600000001"
