,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
pyr_p,-1.67773401451959e-11,1.823433671917685e-12,4.283451124212848e-07,1.1752070591375561e-06,-1.4395258901526272e-07,-5.802708988093589e-07,-3.509809567132723e-11,1.189152553825361e-10,-4.426499083532685e-11,-0.0005504724424920484,0.010202702825775843,-0.00015076142393021403,0.0018192534679641744,-0.008209291553656031,-0.039463670512612535,0.0031201536044596113,-0.002894123051635266,-0.0756778209923417,0.005195705418859052,0.002251675059649368,0.006921476772800232,-0.0014211764713953838,-0.021748849141050103,0.10397776162789409,0.009306441439408489,0.02863893825873366,0.04905999926455277,0.04596567178452866,0.008194161276236336,0.039104838415391606,0.0035545784558354784,-0.022830694882852026,0.016545343548765797,-0.0481396784493691,-0.021214789015558635,-0.018553253246389435,0.03161154450231922,0.005783965688821028,-0.01437435200084467,-1.0477606276356592e-16,-9.033389937864389e-16,3.4416076185478585e-16,5.465140545318157e-18,3.19258295279106e-18,-7.305832011812352e-18,-6.706626090511369e-16,-3.580805366763494e-15,8.131332587837462e-16,-0.03374584066900895,-0.004972630511421746,-0.023942180148849662,0.07439689135217273,-0.006103548814732626,-0.04421367777236548,0.0034975971072071232,-0.0031405058957914176,0.02279833851241007,-0.024438769113061653,-0.02554034857303281,0.0033546814034707017,-0.02022282457041575,0.21115679774552584,0.05094064402535742,-0.021287007559812866,-0.0001477479792035359,0.07870578490233297,-0.0019016719568224932,0.023057072699778542,0.0347105899206518,-0.018854047373965073,0.034983630761896076,0.023549581184156097,-0.015772107634082887,0.008932525980744286,0.13806745830734582,0.044895868214832185,0.035610472107186764,0.011794882183450813,-0.06477735989344902,-0.1005524564404081,-0.012959168381090562,-0.002156334241704881,0.04779583577241822,0.044163794002967334,0.002541155804544257,-0.03777066082180347,0.09232395484424122,-0.003675930262554526,0.02060326431320267,-0.012898991443507306,0.007772586565156033,-0.05215174018488042,-0.021042376277097947,0.010004721279174851,0.0067820956028229965,0.002394569165626379,-0.03585626753218331,0.0621076870408398,0.013040175914456775,0.0240064551520985,-0.05784599122879574,0.018936664936562507,0.07468584092781066,-0.04910186259843994,0.010049722192305726,0.0011354280688161554,-0.08244230442017189,-0.06611527124544717,0.00039920927825613843,-0.012586676415810929,-0.011317697690038885,0.006039323028736386,0.0012842296504371384,-0.02640999802151822,0.008370190897121979,-0.03364147894087259,-0.05697349058321095,-0.01457596210271945,0.06710126831418445,0.010486536926337942,-0.010171601481273981,0.026646132844238855,-0.061253974069277205,0.015974975455565418,0.013707231528946973,0.3380159264209923,0.06344049655689556,-0.01780269351818953,0.2048004401215456,0.01639958682183201,-0.0019524299572887297,-0.0029082645136675124,-0.002562838798972309,0.09448540842959748,0.017208539726844836,0.0022687960989578914,0.005046615249201644,0.036167353578923804,-0.0027688301750548954,-0.010953939365039956,0.0024358024510849844,0.24055024060941502,0.021333929036881246,-0.05062683828647261,-0.007955723160478712,-0.06329678514228204,0.003645219984618938,0.0006310853476136402,-0.030122970472642334,-0.0019174407705601151,-0.10521100521008142,0.008689639696298993,0.0014070571116684165,0.034906503075484846,-0.08752994976556955,0.0027602749017089116,-0.0009241322756146923,-0.009792507121767824,-0.009861219303522795,0.0024886159309476805,0.14603302127608256,-0.006037335345773912,0.00041903944924990183,-0.10300182305877056,-0.00172266820189363,0.01171923781434534,-0.01932282676390666,-0.015440151055269476,-0.043498263786874415,0.007966982272370835,0.003240955194822419,0.01602259782423086,-0.2880663051431093,-9.954309676734662e-19,3.956736141110302e-18,3.299760842591759e-18,3.3187638699649163e-18,7.854367228577058e-19,-5.876984743254182e-19,1.9252629835686595e-18,-3.2370630353998025e-18,-2.1840297147611433e-19,3.2944185363981194e-18,2.4320367536837254e-18,-5.920542016284642e-18,-3.509191194971012e-18,-9.744812565961871e-20,4.800862263106895e-18,2.8571288337682488e-18,-5.3710086329697747e-20,-1.1528618705495732e-18,8.866982843225652e-18
glyc__R_e,6.659361627331354e-12,-1.9374192869589177e-12,-3.016157636229672e-07,-1.269544872045318e-06,1.5550224370416876e-07,6.268517873911965e-07,3.7914163824685765e-11,-1.2845555446260755e-10,4.781763463001357e-11,0.009156561056673557,-0.011119254844208323,-0.0011434576378609427,0.031159968692444057,0.15567898010648415,-0.0115534742310379,-0.002532190375767548,0.0007900904985449396,0.005576246746584525,-0.01293428828870961,-0.06450386122208758,0.0018175413773546432,-0.02015621048552096,-0.011550670181020942,-0.02168917559035233,0.06767298357904081,-0.025959908201451675,0.043261924192989146,0.04053329470102009,-0.007410400137905457,-0.021468533182307625,0.006249601977721434,0.0051101818038632,0.05405394609514173,0.050046055115385346,-0.08851313659396215,0.04851827492139688,-0.00771124398089058,-0.07392813818587002,-0.05101637070986011,-1.0650861816082719e-14,-1.1469094864462128e-15,-2.308438868775628e-16,6.414026907602787e-18,3.0447488845468134e-18,3.983954798706069e-16,4.050019927414436e-16,-2.0876912601267064e-15,-4.2461893016093983e-16,-0.04473935323378821,0.055304852997287594,-0.013520877134220345,-0.12086385012430398,-0.04023386963428674,-0.06135225610287983,0.007278832708492637,0.011967494457469433,0.05334028341019942,0.03172417650958962,-0.029819179386612615,0.03644613703710434,0.004667158247124263,0.08188056815443395,-0.08834137057543724,0.03074604815199208,-0.09532210836413463,-0.0036047126039803496,0.014107327070756367,0.055253775497724186,0.015399902609849424,0.009690347555256829,0.06783758624555825,0.04415380201539649,0.019348247808133018,-0.037148283801986516,-0.006948887062473543,0.03313477657091773,0.06774216326757959,-0.01946194159452815,0.05794902162281056,0.04521395431950758,0.009629266235908897,0.0036440237845869893,0.04969102728514674,0.04591496847688688,0.018316465592485513,-0.011729396401460247,-0.026716971734580652,0.009535884303431162,0.05499843259050255,0.011792729639337878,-0.000888575042147656,-0.056397132714252105,0.01324415920765307,0.010068323411600506,-0.003919540615023292,-0.07413099568567547,-0.015032021160481964,0.1202912666912021,-0.022356547120315436,0.001578389388048529,-0.06637395691609153,-0.04647690536522784,-0.028778411346544224,-0.0596813704134627,0.020914526217655244,0.022319722520121186,-0.12392691183416038,-0.08643491003507368,-0.009675272856078316,-0.006704357266633646,0.03268541793793235,0.014384293318334773,0.07858367615379411,0.07188751024609841,0.07418320349293797,0.011153309138165993,-0.0947261917945577,0.08897611019981165,-0.12604586195330147,0.06844053480116394,-0.06309389026497488,-0.16229826281375542,-0.07965627841559522,0.020397096735481252,0.010973053222416757,0.05523965465071061,0.08385613705523852,-0.0055435785460110285,0.18476610920374964,0.008350771132594631,0.06157379127480254,-0.06735740802003597,0.002733510650565617,0.796678472023972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dttp_c,8.820589828833047e-05,0.00024438448371654457,-1.558774506825686e-07,6.820122551645575e-05,0.000270561341875063,-0.00021937543546236214,2.370909936569496,0.14031103847315074,-0.3361476751150814,-0.14571807275566334,-1.0034901091862691,0.8674387387080987,-1.5430514770260921,0.09964067986981515,-0.9518528154260408,-0.40101144961508556,0.10277076094118313,-0.2221220321088898,-1.1935248629004793,-2.4539921131275464,0.043094178649080904,0.7679641196073939,0.535086129004052,-0.061986306016046606,0.002493902132965909,0.28733952161890913,-0.012542106707705348,-0.01175104706594398,0.7975157534408928,-0.036051559653845974,0.12379669151834319,0.0011264470657794635,0.26144235741747196,-0.2816558554036255,0.03380180810722916,0.08964938199332494,0.14743063496038278,0.35139953485402287,0.10181624831900939,-3.995784823214414e-15,-3.180092004672986e-15,-7.251695035901904e-16,3.3305128539285783e-16,-4.120845286016306e-16,1.8006803856766622e-15,-1.7624345593688108e-15,1.0648162678876908e-14,-1.7286006819524895e-15,2.9236399315837636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gln__L_e,-3.7017380955404753e-11,1.6912946434954757e-11,2.616476487242691e-07,2.493136966917513e-06,-3.05385221375828e-07,-1.231021753727239e-06,-7.444942677686708e-11,2.522693090859028e-10,-9.391876581809188e-11,-0.010590024762349614,0.021751727512688626,0.001117754656241166,-0.013188645601317621,-0.370661216001644,-0.0016001187174007896,-0.0014440524014619292,-0.00043549585679648466,0.24511194404287526,0.01020710883999606,-0.014845235604734292,-0.018364388803956546,0.016767540430033083,-0.02043036019640481,-0.27186194397676233,-0.18403129234310892,0.012860884774181599,-0.2502711621879724,-0.23448598187353473,-0.015038349985749494,0.13116928951237794,-0.0002576815476745891,-0.010765042856608299,0.03460636700772823,0.04747950612844186,-0.32487800806555617,-0.044056807216060916,-0.04326094587303193,0.0023072284060527744,-0.03333319024177558,6.754887023165506e-15,2.6602636925881135e-15,-2.4809665554019463e-16,-8.60878713580615e-18,-3.3159568168225544e-18,-2.6840311414850676e-16,2.4831790254201477e-17,-1.253771812323374e-15,-1.2776819698965846e-15,0.012899469348981651,-0.006279100898717247,0.1605420119581593,-0.09848380885766432,-0.005469870945731881,0.19210037947351008,-0.006868606856712855,-0.1364518080540036,-0.1736308577977552,-0.10711427272414899,0.1290110144891279,-0.036933145830012566,0.11698650508616563,-0.010798820452644381,0.13088089807075523,-0.0463311768056653,-0.028619502706906705,-0.0323036494785864,0.035858754033856424,-0.15699398978617007,-0.14780629016859864,-0.10441497682427164,-0.21565303455104104,0.045043860500701256,-0.013855705076594725,-0.011723265585771357,0.23953714764086864,0.03376115036098078,0.018526769558750236,0.02299110752638955,-0.016670030433857848,-0.029499358332595284,-0.05884854563945024,-0.01948189039074892,-0.21160274486607436,-0.1955228919779906,-0.019576495465132508,-0.40068526433945933,0.0036273770419393506,0.0019937114440474963,0.02387742370261358,-0.03423627631197311,0.007225555527117832,0.223224579224051,-0.029582306059644473,0.00503837971664539,1.4893916613676617,-1.767395843571259e-18,-1.2525763398081893e-18,4.349589982251823e-18,2.1986710265550418e-18,2.7428253892708336e-19,-1.0147067456908097e-17,-1.817610669070989e-18,3.802976156043853e-18,2.1295138713441933e-18,9.226602605497686e-18,5.529671563282763e-18,5.015771780846149e-18,-8.18152626514168e-19,-1.1296830880180688e-18,-4.6368188993799324e-18,3.2675154950928517e-18,4.786252724487569e-18,1.3529635360878724e-17,2.8427639983801895e-18,8.974601326793426e-19,-4.853751405847837e-18,1.8074928450027606e-18,-2.3713098328862986e-17,-7.118774007682454e-18,7.514722816509707e-18,-1.189716882797926e-18,-1.741459689255715e-17,1.9356857182460933e-17,-3.989643152364289e-18,4.103760616167412e-18,-1.1614223427257974e-18,-1.8423819877790295e-18,-4.162650080770017e-18,3.0674510240538544e-18,4.02332118415792e-20,1.138805740723555e-17,-3.6331499555569045e-18,-6.29238557842494e-18,6.2734411023434875e-18,1.1554534301389806e-19,-6.27875469225285e-18,-5.2301081514458035e-19,-1.3273358694158592e-19,3.4765747557478024e-20,-2.4989408697136803e-18,5.513778622631798e-18,-9.705320447998277e-18,-1.1471833352237748e-18,-5.600145885499629e-18,-2.017488277172185e-18,1.0524692376429644e-17,1.4912447223517098e-18,8.36109581085174e-20,-4.145349979234023e-18,-1.2438365468872727e-18,9.007523432156706e-18,-1.1672750624869476e-17,-5.9410932719616755e-18,-2.2287153679152012e-18,-8.221341447073423e-19,9.203061765367415e-18,6.9148147495010105e-18,2.8309054455503294e-18,-6.675949656215875e-19,1.5626920433031907e-18,6.05440890747359e-20,-1.2010013557952451e-18,3.0069934763785894e-19,2.6596460619217153e-18,-1.0028833672649264e-17,3.8438842292934774e-19,-6.5037418247068714e-18,-2.9856604483309345e-18,-6.613997112856757e-19,-8.38541882092311e-18,-6.957487269810266e-19,2.1412387390196276e-18,-1.9785856040866063e-19,-1.76942650309622e-18,-3.289050510097126e-18,-5.237931271703232e-18,2.1381178859002895e-20,3.157985847938377e-19,-1.3208887227392791e-19,1.0155155710420497e-18,1.4282952469010986e-19,-2.8886116803804615e-19,6.859281763530853e-19,-9.331042014094094e-18,-5.447209702948376e-18,-5.078467124147412e-18,3.8732005517479805e-20,-2.4788421456567433e-18,2.876309776332153e-18,7.369307753751573e-19,1.5454634533076312e-18,-1.8754668567823782e-17
o2_c,-6.435050480392099e-18,-1.415088989993503e-17,7.575001395393306e-20,-6.506168704636445e-18,-1.2718179334603795e-17,1.2611279394658569e-17,-7.764268693144977e-14,1.9867069988166195e-14,4.106788542309767e-14,4.905603715520662e-14,1.875031642977381e-14,-2.4405228399354542e-14,1.9313113904051242e-13,-1.7895850811573215e-14,3.6923727355106816e-14,2.145004039500977e-15,1.0496612971268752e-16,-5.250616150336628e-15,9.908802160778139e-15,1.2711114229005054e-14,-3.119643489666517e-16,9.148505420440397e-15,-2.3169674395908146e-15,6.135980367710804e-15,-1.2953130803515933e-15,4.1959435694801535e-15,5.343038341697132e-15,1.1878290793624193e-15,-5.29644739701092e-15,-2.8132687517255822e-15,-3.0583587840991584e-15,-3.4774177821861056e-15,-5.143079864917647e-15,1.641656905793402e-15,1.477096738076295e-15,-2.7233209464067734e-15,2.751813740991446e-15,2.4376788885776838e-15,3.96036726098914e-15,2.9318707535840716,3.41280803667599e-39,-9.643591186411196e-39,4.484155085839415e-44,7.067843967012676e-40,1.687039686833478e-39,-4.962646092042042e-30,-1.681166356462292e-39,-8.852371589105086e-30,6.422428081189143e-30,-8.306230027918349e-29,1.0653724729445622e-29,-8.255412298288091e-30,2.5330562240482614e-29,3.464851696669816e-29,1.0007076845301483e-28,6.010264966150606e-29,4.027584090385107e-29,-3.652195512876645e-29,3.973513618174525e-30,1.9777919466415147e-29,-4.101255626867467e-30,2.3815351552208235e-29,-9.131943285732138e-29,2.792737604081467e-30,2.338690733508952e-29,-6.04025944474801e-30,6.743446146303572e-29,-1.691700236548947e-30,-6.410299055427606e-30,1.666396622237452e-29,1.6841859645321954e-30,-5.79592740029341e-29,1.5229309069075637e-29,-9.234628367888153e-30,-1.937445258678093e-29,-1.1218192175112487e-28,-6.671036265517123e-29,-6.403269863098252e-29,-1.3020706555504785e-28,1.8569418750591683e-29,2.329582367324276e-29,-5.063333565064989e-29,5.760882084027529e-30,3.3937865462458515e-30,4.6273721912594104e-29,2.850636002473956e-29,1.425870029143889e-29,5.846407210986816e-29,5.380163424444215e-29,1.4504724590417225e-29,-7.863005128339062e-30,5.730006057177835e-31,1.9502769856504478e-29,-5.889740645306052e-29,-2.588587110599857e-29,-3.721943925701413e-30,-6.258037615551588e-29,3.670002526014809e-29,-1.2674925826451203e-28,-6.058584404233827e-30,-1.4524132520556406e-29,-1.7488440322013047e-29,3.639591660529242e-30,-1.4248080270815461e-30,3.775174562549566e-30,-3.9812735881191093e-29,8.546889300128066e-30,3.6060003879089895e-29,-8.63390972729552e-30,-9.935393460515601e-29,6.812192373533383e-30,-2.168077226347379e-29,7.781186967612436e-30,3.486495786297563e-29,-2.664997725022437e-29,-5.693005742070499e-29,-9.5283873417967e-31,-1.8824915718105968e-29,-1.4693300294345847e-29,-6.484023573374231e-30,-6.116517929729231e-29,-3.574112433254945e-29,1.8167034857994853e-29,4.7990655948952274e-29,-4.974485871226039e-30,-9.76866784473137e-30,6.166255193892637e-30,9.24949348340107e-29,-1.0414339979023613e-29,-6.280832564472037e-29,-1.179387385377662e-29,6.423958590558466e-32,-3.18761957265299e-29,-8.871900432174444e-30,-2.4943140761004373e-29,3.8637843766239796e-29,-5.845859172954739e-29,-1.9564846726119634e-32,-9.321826090278895e-30,-8.472181649637826e-31,1.8284722146600247e-29,-7.552331567623544e-30,-5.040437727130453e-30,2.865707191818526e-29,6.998196780551449e-29,1.479142818229325e-29,9.585974325407718e-30,-9.34536559226065e-31,-7.78206906399936e-30,-1.0971110208473331e-29,-7.404181018519486e-30,9.493668307759903e-29,1.7703482130954937e-29,6.698952768263156e-30,-3.191705698970448e-29,2.7910344002793545e-29,1.2179616923352698e-29,-4.8967645300872364e-30,1.613895872615657e-30,-2.4346786909608747e-29,8.658850242855253e-31,9.943437145174488e-30,1.3071878066621296e-29,8.961054499537953e-30,-5.758438019232926e-29,-1.088430534118421e-29,-3.69718134495378e-30,3.579870426127898e-30,-1.897771381300233e-30,-7.973809521155113e-29,-1.1755721425126708e-29,8.247241984171651e-30,-3.4376217214569656e-30,-9.438923693662963e-31,3.1768583703921563e-29,-4.290625635650879e-31,5.59098498014081e-30,1.2317056471219554e-30,8.036940040183469e-33,4.044445493478546e-30,-2.965880392624458e-30,1.3145951320672968e-30,1.6761585878285452e-29,-1.785960766458894e-29,-3.421101396471989e-29,2.1201094309324993e-29,-2.2583337420721805e-30,4.3480795737226964e-30,4.045716347663785e-31,-1.236349563530613e-30,6.42689293464597e-30,5.518118134917571e-29
lys__L_c,9.699193609368463e-05,9.091683382109322e-05,-1.6795945590760333e-07,1.6573398697110715e-05,3.7535619887688955e-05,-8.776309928993381e-05,-0.016852215462828855,-0.4259112667848195,-0.24374869168874752,-1.1541353998658466,0.2305966843595714,0.035237516018627055,-0.07268346206873656,-0.0008268406617271308,0.3567418435894725,0.001425382893628585,0.4084170244520531,-0.6722971029443181,-0.4334056210576122,0.36820329992307543,-0.6340729791820879,-0.09253521630845844,0.1679462585297075,-0.848531176790282,-0.005112269449887929,-0.10976017158268557,-0.0141241316168433,-0.013233290009649125,-0.1578100189887467,0.005759538198528494,0.020994310539928923,0.005320949686435584,0.023661049524277673,-0.007446375770019883,0.03884306156847425,-0.49128297626210204,0.3423182000022312,0.24901972462723948,-0.24264489198837305,-2.8347035967517428e-15,-1.87183001656336e-16,-7.0603477355604305e-16,1.124650972864968e-16,9.715584212417064e-17,3.2130486931123902e-15,-3.054575991695737e-15,-3.133126917126975e-15,-5.000126527802743e-16,-0.3046269885546664,0.03666700081593023,-0.03734750296145606,-0.11225385014389862,0.30574245348788676,0.06426302272243851,0.17803711205714126,0.11185045702418221,0.09899122733069071,2.277649311009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tdec2eACP_c,8.578725138801998e-05,70710.67860480165,-8.41105028508149e-12,-7.810728221300677e-06,-6.324781712924861e-05,5.940550392572495e-05,-1.9786664579326243,-0.1368715589829092,0.36566498869611946,0.3833330833203176,0.24911940384417341,0.42660483572110264,0.29027320002352086,-0.00903866420279726,0.13538235677733185,-0.05021341419129267,0.10070702909761697,0.205722937078939,0.28754564721113784,0.11176243462329029,2.2467101877385023,0.028613507942679056,-0.018423158524543747,0.05396635513092654,0.0001429308794925098,0.004408065630531607,-0.0010657153073200761,-0.0009984981811326586,0.03885677550578994,6.914225116306113e-05,0.017938879815906056,0.0005163479987269464,0.045074708761407824,-0.042801765442976966,-0.0008769188868678924,-0.007802222932347751,0.022226941678560017,-0.04686810376480656,0.03537326222882588,-1.978618577728277e-16,-5.281515552461067e-16,-2.040055918288146e-16,2.0393074209873446e-17,-1.0351979679401701e-17,2.148729545382256e-16,5.067962391475492e-18,8.542704203215921e-16,-1.7165067492932853e-16,0.03845208021625135,-0.0021579862475975507,0.07999992467041385,0.003595380830732735,-0.08396682688293787,-0.06069206909658027,0.021267420156966574,-0.0101304420413283,0.02560009272628844,-0.07546178855427836,0.0019375747300379035,0.0001126598002430735,0.002197838961967937,-0.0036475282304386627,-0.027473851404513444,-0.06354001159120282,0.026751152176660752,-0.04329644937046806,0.00015434268318989525,0.049265697341866,-0.051426091042296625,-0.0010698645244438404,-0.007234245453819891,-0.017268400948435438,-0.00015087018303806802,-0.0008455441284702814,-0.001194645072481227,0.005401257729267411,-0.0012163538396664142,-0.10678030227758538,0.002074740539192886,0.0023211074808479476,0.02889122488894419,-0.09588648160756623,-3.872730681900825e-05,-3.5784389434962e-05,0.026657803300325956,-0.019660094677303737,-0.0007148620288485088,-0.020257901527519367,0.006546365220626515,0.055026435118608365,0.0002354768614115793,-0.000691278546523259,-0.0007391580060118075,0.014722761176350409,-0.004466201816911229,0.0016263461024849783,0.012008926650261681,-0.008143569831157957,0.020827152001438934,0.0009204143468628356,0.0027335794408920775,-3.9505340609154165e-05,0.0031927652608143265,0.00019079346329370074,-0.12599806388002555,0.009166733648530377,0.002110160196826073,0.0019672469104543857,-0.008522849613630703,0.04971050400428074,-0.0020330097812494663,0.061834421906244955,0.0016754185654925668,-0.00596347473028384,0.0033222383061797867,-0.01024659537730008,-0.0006001842661892818,0.000788860602552336,0.0004797576972895602,-0.0008832841192326852,-0.007301368499962281,-0.0005718855807102662,0.07048823893470134,0.0034109378086019846,-0.0006380384897405838,0.00574233631331589,0.003497361707720299,-0.0038113187664545684,-0.008552492377993291,-0.0482577754228686,-0.009717590243231823,-0.0037937096833284426,-0.019986869174061735,0.006953490456358636,0.018408906466894352,-0.010991668656515232,0.04936271087061517,0.0005537323210870922,0.2691033389532846,-0.0013845485957132316,-0.012875736222051362,0.001319891467064408,0.0003714427357189784,-0.001967194182157383,0.0033123082478010157,-0.000547510912792242,-0.042683016260790664,2.4193028166731578e-05,-0.0015818914466064194,-0.0011545425840371886,-0.0017254988862239963,-0.011492034345008175,0.0707034733211462,-0.0013131688199355016,-0.0012036171485041622,-0.013212308705491446,0.0001028832350645774,0.002958491607434992,0.001022196875692885,-0.001130600690563152,0.0005695133240225681,0.0009116996833180117,0.05285686097351543,-0.003339906461864918,0.01473571881998621,-0.00017562331390787015,-0.004489929558237852,-0.0002345873719493618,-0.0010095787785040636,0.07537080060248737,3.093595370356355e-05,0.0007230203986729152,-0.0007534830733023168,-0.000418384975468795,0.0005178459139205144,0.0009390895096093148,0.0005458742480501525,0.0002600606995628229,3.604031128931354e-05,-0.06117370618715404,-5.3204788428964965e-06,-2.3962392774492494e-06,3.2736238555070344e-05,0.00717359921106972,-0.0034390849204047075,0.002368700993955783,9.892760141314161e-17,-5.99589629969864e-17,-2.470821089773417e-16,1.2567335576421267e-16,-5.336412694032625e-18,6.942709686743305e-12
aspsa_c,-8.005992307008645e-12,2.24503593591439e-11,-7.430938590160572e-07,4.292691893648251e-06,-5.258041076178568e-07,-2.1195776140080323e-06,-1.2818500974567254e-10,4.343582791593426e-10,-1.6170647184910844e-10,-0.001929979146725161,0.03726635079671117,-0.0005630004971712812,-0.022517400826467124,-0.5757513957408759,-0.06126692323852384,0.004420501940409752,-0.002598320358605096,0.12625333736698494,0.01698619617374665,0.03399801252040317,-0.01079965088931961,0.025110518438147898,0.036405855596940026,-0.10742623870754052,-3.2917477787302114,-0.005739913000763658,0.015391351436532105,0.014420583348094228,0.006543302386976012,0.028499879359229784,-0.004224372904897452,-0.049572818278439776,-0.0012946118833689643,-0.02251414775010506,-0.02632870364084502,-0.008169017788315329,0.016439244287155017,0.0070076288088562096,0.04614369707834737,4.76989420299072e-15,1.4853744648516885e-15,-2.509973001134753e-16,1.1671079724166692e-17,-5.9214158173242365e-18,2.390105275470617e-16,6.561424491301633e-16,-2.4780989683845256e-16,1.1910133167919802e-15,-0.008284499227577052,-0.07001821274212193,-0.007007167761924085,0.05069427268229269,0.014572490599593198,-0.009020428886687049,-0.0050379347965260855,-0.028205813270246082,-0.022223337896860703,-0.0032153492893101415,-0.006897237242373431,-0.027972709796779845,-0.00019088577925358705,-0.03858577452110849,0.0646775465434084,-0.04560084353695495,-0.012955061886859293,0.07419992980778924,-0.0017288810866247118,-0.009007926299957393,0.022402833390171347,-0.9555363577553192,-0.020807824286533754,0.06265455992384024,-0.013064298069636463,0.034637996431557905,0.03160067335357646,0.0323175859113864,0.047643494801331926,0.009213734384945277,-0.05985515729687651,-0.041675783134069194,-0.0027914689429112457,-0.007474986849084812,0.007731034493049571,0.00714354732505602,-0.01876379151080468,0.014258353940493053,0.09265271589667495,0.012765235323097156,0.022946721091096717,-0.00597128934883371,0.005782303131941259,-0.007098519616975123,-0.01490304459748299,0.02926811143999317,0.015333943698199294,0.003123256513642721,-0.014814332982266538,0.0593421873847552,0.015572029639118008,-0.006179203092523465,0.05470977455703704,0.007706811901861705,0.031245716627776327,0.005806283348742078,0.00016269421338189666,0.004193539621618877,0.03437618461599453,-0.018086125892376025,0.024274041420063248,-0.015388006518861555,-1.2241079730881317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
