,NDPK5,SHK3Dr,NDPK6,NDPK8,DHORTS,OMPDC,G5SD,CS,ICDHyr,ACALD,PPA,PPCK,ME1,ALATA_L,XYLK,RBK,GLYK,ASPTA,FBP,PYK,GTHOr,ILETA,DHORD5,VALTA,IPPMIb,ORPT,ACHBS,DHAD2,ACLS,TRPS2,PSCVT,PFL,ANS,FRD2,ANPRT,CHORM,PTAr,CHORS,IGPS,ACKr,LEUTAi,ENO,FBA,HCO3E,IMPC,IMPD,PPS,PGI,PGK,PGL,RPE,DHQTi,IPMD,AIRC3,TALA,ADSL2r,TKT1,RNDR1,ALCD2x,RNDR3,RNDR4,TMDS,DHAD1,IPPMIa,MDH,FUM,KARA1,KARA2,ACCOAC,KAS14,ARGSS,AGPR,ICL,GLYCL,XYLI1,PPC,G3PT,SADT2,GHMT2r,DHORD2,SDPDS,UMPK,CTPS2,NDPK7,TRPS3,ADK1,NDPK2,NDPK4,ACODA,ADSS,ASNS2,ASPCT,MCOATA,DAPE,DHDPRy,HSK,SDPTA,THRS,HSST,PPNDH,DTMPK,NDPK1,TRDR,DDPA,MALS,NADTRHD,G3PD2,GMPS2,P5CR,AKGDH,ATPPRT,HISTD,DHDPS,IGPDH,PRPPS,PRATPP,GLUN,PRMICI,GLUPRT,SERAT,CYSS,BPNT,PAPSR,ASPK,ASAD,DAPDC,OCBT,GARFT,PHETA1,PPND,PRAMPC,GLYCK2,ACOTA,SULR,PRAGSr,PRFGS,PSERT,AIRC2,GAPD,GND,G6PDH2r,ME2,ARGSL,CBPS,GLU5K,IPPS,ACOATA,ACtex,ACALDtex,PSP_L,ADSK,SUCCt2_2pp,HSDy,CYSTL,SHSL1,SULabcpp,GLUtex,AKGt2rpp,XYLt2pp,GLYCtex,Htex,PYRt2rpp,THD2pp,TKT2,ATPS4rpp,GK1,GLCNtex,GLNtex,O2tex,D_LACtex,GLCtex_copy1,FUMt2_2pp,PItex,CYTBDpp,CYTBD2pp,ACt2rpp,METS,FRUtex,FUMtex,PRASCSi,MTHFC,MTHFD,XYLtex,FORtppi,PYRtex,SO4tex,SUCCtex,GRXR,RNDR1b,RNDR2b,MALt2_2pp,NH4tex,RIBabcpp,GLYCAt2rpp,GLYCAtex,GLNabcpp,CO2tex,GLUt2rpp,ACGK,GNK,GLUDy,GLCNt2rpp,GLCptspp,HSTPT,THDPS,ATPM,THRD_L,ETOHtex,RNDR2,DHFR,PRAIi,TYRTA,SHKK,GLUSy,IG3PS,PDH,MTHFR2,DUTPDP,NTP5,FORt2pp,GLNS,ACGS,SUCOAS,PRAIS,HISTP,LDH_D,KAS15,T2DECAI,3OAS161,DHQS,EAR161x,EAR161y,PGCD,MALtex,3OAS141,3OAR121,ADSL1r,AICART,D_LACt2pp,RIBtex,FRUpts2pp,FORtex,PFK,PGM,CYTBO3_4pp,EAR141x,EAR141y,EAR181x,EAR181y,TPI,RPI,3OAR120,3HAD80,3HAD120,EAR180x,AKGtex,SO4t2pp,EAR180y,ACONTb,3HAD161,SUCDi,ASNS1,EAR80y,EAR120y,3OAR181,3HAD121,EAR140x,3OAS181,3OAS140,3OAR140,EAR160y,3OAR160,3HAD181,EAR100y,3OAR141,3OAR161,3HAD141,EAR121x,EAR121y,ACONTa,3HAD40,3OAS60,3OAS160,3OAR60,3OAR80,EAR100x,EAR120x,EAR160x,EAR140y,3OAS121,3OAS80,3OAS100,3OAS120,3OAR40,3OAR100,3HAD60,3HAD100,3HAD140,3HAD160,EAR40x,EAR60y,EAR60x,EAR80x,3OAR180,3OAS180,3HAD180,NADH16pp,NADH17pp,VPAMTr,PIt2rpp,PItpp,SUCCt1pp
NDPK5,5.784912195005201,9.809229499779804e-07,2.423695154721863,2.424087925832465,-2.4019312801493164e-06,3.5212276839331214,-1.9089588591291982,0.023212888557967062,0.08410183824513433,-0.024313198992123072,0.006254754770199544,0.16461704080072453,0.14562237724208066,0.0017108013617913448,0.36292621337113334,1.2524884275178039,0.22744616125217382,-0.011987984293715767,-0.021098842598817807,-0.012916597196247714,0.0003355316102644501,-0.052600840378731445,-0.3873454204959529,-0.10326305227903747,-0.6113557355443815,6.471255111772933e-07,-0.25818206454327086,0.5998311007770895,-0.5301972265704262,0.04367877412406204,0.5228992319593552,-0.1303205642214226,-0.7155036280937386,0.5353146090549118,0.9719182817578206,0.030203227044970582,0.02077092489115595,-1.4696425460392224,-1.2945176223138983,0.0128772208250853,0.0006072632814554668,-0.009475469703018116,0.009895840760090646,-0.1011933957973247,0.12319120089366231,0.028118766536592732,0.05928662993800704,0.03639172296773624,0.018094656705970324,-0.06335493752999888,-0.09904873116565531,-5.6728160778840575e-06,0.3029226358837811,-0.05258525146997339,-0.061904596661165545,-3.4768883929725547e-06,-1.037760929872205,2.4213741498118413,0.0009451014087982768,0.2567265940605978,0.6775336295344656,1.289302235306822,0.5998311007770895,0.6162738206012418,-0.006078066362396162,-0.0006178507641871056,0.2983095654753669,-0.2983095654753669,0.30095801203102335,-0.04116655715941492,-0.07921827217983124,1.9089588591291982,-0.02170538173859851,0.2893198750620157,-0.0006414011441276297,-0.1060242564074052,-0.1688533768588545,0.02752555446405011,0.21403826264883596,-0.033756593321448314,-0.3263823710481709,0.01772750516460997,0.7761489204521603,3.635940554647531,-9.48832190150739e-07,0.012222751651559949,0.0177337453500237,2.2750488503083077,0.5875739345476616,0.1307241163699266,0.18398901169255927,4.437726977168932e-06,0.1688369145442501,-1.041777586974213e-06,-0.3004185518630469,1.740171440825142,5.89384764895784e-07,-1.52122280079558,-0.03443037347373751,-0.8105286483886263,-1.0270243417931368e-05,0.039188476459579125,-0.020936505834453153,1.1046005756592456,-0.03928215046365713,0.004613070408414188,-0.017518579069741913,2.554018491741704,0.11503269518608805,-0.18559056732628276,5.651330305962073,0.1323151170633322,0.6767531055354195,0.49140958434486726,-0.6034962325155494,-4.737252248998708,0.04766874881974541,0.24100555236554022,0.6801309272791011,5.521655883633514e-07,0.06003148509273174,-1.7236405877684349,-0.4256584131873481,-4.553605216783829e-06,6.970064391098596e-06,0.02587922675310622,1.0825667151825868e-05,-0.4537613966384427,-3.060281841521517e-06,-0.9495411258746819,1.4725130805961366,0.06106395883517475,0.14141981156053174,0.4308964987601626,0.09197107205844124,0.48630460259791436,-0.005931711617921595,0.025209231645241054,0.005608491745173305,0.09830160053243446,0.05902091315512942,0.14100930683366647,0.07921960212062171,0.10626704385572404,1.7816820072045985,-0.3092710732621248,0.35315595573343306,0.0,0.0,-0.004525013727339933,2.4018457973600493,0.0,0.0015381183359657047,-0.4454865691029253,0.17067472430738567,0.05859278439331933,0.0,0.0,0.0,0.0,0.0,0.0,-0.004613070408414188,-0.12381448727773303,-0.05859278439331933,4.859821395530872e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425613289617595,1.0497389833107686,0.0,0.5804374899619791,0.0,0.0,0.40693871306610035,-0.01224444085053411,-0.023366988216956486,0.0,0.0,0.0,0.0,0.0,-1.5847497500004244,3.984851862367548,-0.7816619746126618,0.0,0.0,0.05859278439331933,0.0,0.0,0.05859278439331933,0.0,0.0,2.4834941177949323,0.4251761928428773,-0.0009679518957895344,0.0,0.05532303901857552,-3.2777569217851132e-06,-0.31416309419054067,0.05859278439331933,0.0176114790886764,0.0,-2.3451396871683685,-0.2676205468872471,0.24100555236554022,-7.351442968261956e-08,2.034625638894502,0.04863670071553483,-1.3734367150379208,-0.16040141290179472,-0.08834180057524676,-4.737252248998708,-1.572240390421387,0.0,0.010924035573573923,-0.5210876737934038,0.037483693582554434,-0.12321929495105605,-2.173142216663927,2.792577243837524e-06,0.3119893985740183,0.0,-0.04116655715941492,-0.7344438645076456,-0.26831101214996633,-0.26369794174155214,-0.006413920696300868,0.0,-0.04116655715941492,-0.2983095654753669,0.03268058103515573,-0.2676139193537562,0.0,0.0,0.10077364570289263,0.0,0.07969162699213714,0.011787361062636184,0.3425613289617595,-0.26831101214996633,-0.26369794174155214,-0.26831101214996633,-0.26369794174155214,0.006998345167805731,-0.9563640121331068,-0.2983095654753669,0.570137562100135,0.570137562100135,-0.26831101214996633,0.0,0.0,-0.26369794174155214,-0.018285373716038625,0.570137562100135,-0.18172578188040722,0.2316577605123047,-0.26369794174155214,-0.26369794174155214,-0.2983095654753669,0.570137562100135,-0.26831101214996633,-0.04116655715941492,-0.04116655715941492,-0.2983095654753669,-0.26369794174155214,-0.2983095654753669,0.570137562100135,-0.26369794174155214,-0.2983095654753669,-0.2983095654753669,0.570137562100135,-0.26831101214996633,-0.26369794174155214,0.014086116718135769,0.570137562100135,-0.04116655715941492,-0.04116655715941492,-0.2983095654753669,-0.2983095654753669,-0.26831101214996633,-0.26831101214996633,-0.26831101214996633,-0.26369794174155214,-0.04116655715941492,-0.04116655715941492,-0.04116655715941492,-0.04116655715941492,-0.2983095654753669,-0.2983095654753669,0.570137562100135,0.570137562100135,0.570137562100135,0.570137562100135,-0.26831101214996633,-0.26369794174155214,-0.26831101214996633,-0.26831101214996633,-0.2983095654753669,-0.04116655715941492,0.570137562100135,-0.032255561830700996,-0.38584438900520557,0.10497385364082881,0.0,0.0,0.0
SHK3Dr,9.80923044902049e-07,1.7191732231443027,6.356026815979021e-15,1.4127587988355117e-14,-4.163336342344337e-15,-3.3890813526075453e-14,3.969047313034935e-15,-2.400857290751901e-15,-4.6086812515869495e-15,-3.767819389821625e-15,-5.273559366969494e-16,-2.4437463535678942e-15,-8.654056397564864e-15,3.95516952522712e-16,6.036837696399289e-16,1.5191320423824095e-13,6.938893903907228e-16,2.688821387764051e-16,-8.326672684688674e-17,-6.522560269672795e-16,0.0,4.227541421269629e-14,5.551115123125783e-16,4.2822036398654235e-14,-1.3322676295501878e-15,-5.689893001203927e-16,3.6208469184470234e-15,3.700512118953725e-14,3.3571689500985487e-15,-5.412337245047638e-16,-5.156985949383852e-14,3.2751579226442118e-15,-1.251776460264864e-14,-2.914335439641036e-15,1.1358969320696133e-13,-7.405187574249794e-14,-2.67841304690819e-15,4.1300296516055823e-14,5.768870821769215e-14,9.020562075079397e-16,-1.6028844918025698e-15,1.249000902703301e-16,-5.551115123125783e-17,3.859280709964969e-15,-9.101400189059916e-14,1.3169673684920724e-13,-6.175615574477433e-16,-3.469446951953614e-16,1.3478801408339791e-15,1.994931997373328e-15,8.81239525796218e-16,-5.717648576819556e-15,-5.2388648974499574e-15,1.794120407794253e-13,-1.1032841307212493e-15,-1.9984014443252818e-15,-1.4958173588652812e-13,-4.8405723873656825e-14,-5.835609773185979e-15,1.3572476476042539e-14,1.7497114868092467e-13,-1.498523527487805e-13,3.700512118953725e-14,-3.4632019474400977e-14,-5.55805401702969e-15,1.1796119636642288e-16,9.783840404509192e-16,-9.783840404509192e-16,1.4501594369775717e-13,2.2314227095573097e-14,8.651933336434325e-14,-3.969047313034935e-15,-8.187894806610529e-16,-9.809227404801513e-07,-1.942890293094024e-16,3.165391319574246e-15,2.7755575615628914e-17,4.496403249731884e-15,-9.809227319579339e-07,-4.9960036108132044e-14,-5.892508703198018e-14,2.1371793224034263e-15,-3.788636071533347e-15,2.1549428907974288e-13,1.2698175844150228e-15,1.9914625504213745e-15,1.2490009027033011e-15,3.81084053202585e-14,3.802513859341161e-15,7.877379304410681e-15,-8.201980434809086e-15,-2.3332030751888055e-15,-1.724939635572298e-13,2.220446049250313e-16,6.661338147750939e-16,-2.6617597015388128e-14,4.371503159461554e-16,2.156955170029562e-14,-5.234701561107613e-14,1.0530339818630355e-13,1.6930901125533637e-15,-2.7478019859472624e-15,2.498001805406602e-16,-1.329492071988625e-14,-2.1441182163073336e-15,-6.217248937900877e-15,4.85722573273506e-17,-1.5061394670126682e-06,-1.0413891970983968e-13,4.162080642951787e-15,2.893379980051236e-13,-6.705747068735946e-14,-1.1504686092678185e-14,-1.2810585925393525e-13,-1.4766660116904973e-13,-3.805289416902724e-14,9.71445146547012e-17,-1.3498924200661122e-13,9.281464485866309e-14,-7.729927808952652e-15,-1.6510745872023811e-15,-1.1612238948188747e-13,1.3191288779888528e-15,9.697104230710352e-16,-3.6637359812630166e-15,1.6402289489444138e-14,-2.1094237467877974e-15,9.809227669299592e-07,2.1015216318500784e-15,9.792041507254626e-14,-1.7649978241163211e-06,9.020562075079397e-16,1.3510720320297764e-13,1.8265750708615034e-15,-4.524158825347513e-15,4.623842186773919e-07,-1.0408340855860843e-17,-1.0436096431476471e-14,-5.5164206536062466e-15,-4.091733655745861e-15,-7.632783294297951e-16,-2.436807459663987e-15,-8.504308368628699e-14,4.538036613155327e-15,-3.152339500545054e-14,-2.2565282975506307e-14,3.3306690738754696e-16,0.0,0.0,-1.7694179454963432e-16,1.1916856390570274e-13,0.0,-1.0824674490095276e-15,-3.8788416922841407e-14,3.071162916834994e-15,7.216449660063518e-16,0.0,0.0,0.0,0.0,0.0,0.0,6.217248937900877e-15,1.2420620087993939e-15,-7.216449660063518e-16,8.049116928532385e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188082619063841e-13,1.777796666549485e-14,0.0,9.809227641821572e-07,0.0,0.0,-1.8431436932253575e-14,3.0531133177191805e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,-2.5305964271481975e-06,2.530596378992274e-06,2.5305964098842295e-06,0.0,0.0,7.216449660063518e-16,0.0,0.0,7.216449660063518e-16,0.0,0.0,1.4238610290817633e-14,1.6319455811785835e-15,1.734723475976807e-16,0.0,-1.942890293094024e-16,2.671474153004283e-15,-6.98885394001536e-14,7.216449660063518e-16,1.2177758801357186e-15,0.0,-1.7513768213461844e-14,9.809227327628456e-07,-1.3498924200661122e-13,2.463962140473007e-16,-1.2893799173581868,-7.632783294297951e-17,1.7649975919825645e-06,-4.233980980775959e-15,2.6645352591003757e-15,-3.805289416902724e-14,-4.8933079810353775e-14,0.0,6.245004513516506e-16,-2.2412627309620348e-15,9.908740494779522e-15,-4.62384243588021e-07,1.0733081090563701e-13,-5.23192600354605e-15,2.2647294002960644e-14,0.0,2.2314227095573097e-14,-0.42979330578611535,4.551914400963142e-15,-1.6653345369377348e-15,-5.6604027021123215e-15,0.0,2.2314227095573097e-14,-9.783840404509192e-16,-2.1510571102112408e-16,9.80922722992883e-07,0.0,0.0,-6.522560269672795e-16,0.0,8.049116928532385e-16,2.896988204881268e-16,1.188082619063841e-13,4.551914400963142e-15,-1.6653345369377348e-15,4.551914400963142e-15,-1.6653345369377348e-15,-2.3592239273284576e-16,-1.5164258737598857e-13,-9.783840404509192e-16,1.7277845820728999e-15,1.7277845820728999e-15,4.551914400963142e-15,0.0,0.0,-1.6653345369377348e-15,2.3314683517128287e-15,1.7277845820728999e-15,-4.7600812180803587e-14,-8.104835920154385e-15,-1.6653345369377348e-15,-1.6653345369377348e-15,-9.783840404509192e-16,1.7277845820728999e-15,4.551914400963142e-15,2.2314227095573097e-14,2.2314227095573097e-14,-9.783840404509192e-16,-1.6653345369377348e-15,-9.783840404509192e-16,1.7277845820728999e-15,-1.6653345369377348e-15,-9.783840404509192e-16,-9.783840404509192e-16,1.7277845820728999e-15,4.551914400963142e-15,-1.6653345369377348e-15,-2.8727020762175925e-15,1.7277845820728999e-15,2.2314227095573097e-14,2.2314227095573097e-14,-9.783840404509192e-16,-9.783840404509192e-16,4.551914400963142e-15,4.551914400963142e-15,4.551914400963142e-15,-1.6653345369377348e-15,2.2314227095573097e-14,2.2314227095573097e-14,2.2314227095573097e-14,2.2314227095573097e-14,-9.783840404509192e-16,-9.783840404509192e-16,1.7277845820728999e-15,1.7277845820728999e-15,1.7277845820728999e-15,1.7277845820728999e-15,4.551914400963142e-15,-1.6653345369377348e-15,4.551914400963142e-15,4.551914400963142e-15,-9.783840404509192e-16,2.2314227095573097e-14,1.7277845820728999e-15,-4.163336342344337e-14,8.881784197001252e-15,-4.242651944613152e-14,0.0,0.0,0.0
NDPK6,2.423695154726067,6.661338147750939e-15,1.630320123024795,1.6085351998177622,1.0824674490095276e-15,2.337883482271061,-1.2784430410052656,0.015475515388650642,0.05605185319985549,-0.016207170258542285,0.004170334579304769,0.10972922559338566,0.09706684687842684,0.0011410224849728728,0.24195019525010478,0.8394050201428803,0.15162985567539722,-0.007992144963287387,-0.014066095132014345,-0.008609603866284926,0.00021965864923634282,-0.035075776605806394,-0.2595105402994939,-0.06929259642839292,-0.40831845045641857,1.6653345369377348e-15,-0.17269439157094285,0.4034166814862532,-0.3544819672557538,0.029117964630529836,0.3479945181822712,-0.08687709517049426,-0.4550085813769598,0.3581605261340109,0.6554625125405578,0.029935954102004225,0.013847369285454603,-0.9909638135352578,-0.8682298502009669,0.008584866228981358,0.000403765654729743,-0.006315737499658983,0.006596007841539742,-0.06744750771377224,0.0933748141708736,0.02321184427029288,0.039522830556341926,0.0242617824853342,0.012062328269643097,-0.04223875343154243,-0.06603333773635404,-2.0261570199409107e-15,0.20493257717338598,-0.02559487682381556,-0.0412708360852202,1.582067810090848e-15,-0.6962538778256823,1.610621125732353,0.0006284941179541051,0.1730064292957059,0.43781734294823976,0.8446450541561057,0.4034166814862532,0.41168113053033906,-0.004052774848673897,-0.00041231154820653426,0.20185735608423816,-0.20185735608423816,0.1994595969192976,-0.022061308509014055,-0.06197626378970486,1.2784430410052656,-0.014470794335911003,0.1954361450556257,-0.0004273597056414745,-0.07066691579148132,-0.1125675458734929,0.01835045522312008,0.14525902728016002,-0.0202976840431503,-0.21432869356124618,0.011824673517765838,0.5196758082162551,2.4236952613296974,1.915134717478395e-15,0.008149083111847338,0.011824673517756068,1.5183567381852447,0.39718120559786096,0.08714759956446332,0.12265514328331252,4.829470157119431e-15,0.11158717448587785,1.6653345369377348e-15,-0.1915216723229739,1.161182009258444,-4.246603069191224e-15,-1.0152212698498877,-0.027094190378709027,-0.5280406515472515,3.774758283725532e-15,0.026122859331457082,-0.013954501722843578,0.7387494589845719,-0.02619153526201637,0.003075221089147817,-0.011678641505790677,1.7015532074877857,0.07604004501446085,-0.1237468568858775,3.7620774872813616,0.08571228508467632,0.4445830091115944,0.33030419608927664,-0.4067426266178783,-3.1431161146110203,0.0317768428965213,0.1584844390400475,0.45913957463406857,9.672818102046676e-15,0.04003252079330312,-1.1634350858367588,-0.2721479352776891,2.831068712794149e-15,-1.1601830607332886e-14,0.016450948930146925,-8.326672684688674e-17,-0.30767636897903594,1.5265566588595902e-16,-0.6207224630764332,0.9996187851956877,0.040708026650566345,0.10047949874291913,0.2872710978549249,0.05770436132672793,0.3242346385181414,-0.003954184209460088,0.025669983711892372,0.0037386977827107426,0.06551963362809782,0.03934694230303365,0.09399162578927903,0.06197626378971269,0.07083915269842224,1.195617193345646,-0.20910907115057004,0.23394515866320548,0.0,0.0,-0.0030166373524518064,1.6039443647428868,0.0,0.001025073696389156,-0.2932376725313083,0.11828411877606965,0.03906230980190434,0.0,0.0,0.0,0.0,0.0,0.0,-0.003075221089147817,-0.08254167217044363,-0.03906230980190434,-6.217248937900877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22396142613179515,0.7023871386444823,0.0,0.3783408307906936,0.0,0.0,0.2878818743784427,-0.008160141804771925,-0.015579727786349556,0.0,0.0,0.0,0.0,0.0,-1.0829905065112317,2.6794374718715046,0.9355297894120336,0.0,0.0,0.03906230980190434,0.0,0.0,0.03906230980190434,0.0,0.0,1.664994266360942,0.2834496559848183,-0.0006460301574998939,0.0,0.0368811961901577,4.191091917959966e-15,-0.21702015884854253,0.03906230980190434,0.011745555588209874,0.0,-0.13328655672711806,-0.18098091023311086,0.1584844390400475,1.124100812432971e-15,1.359022030330578,0.032422873054021153,-0.9176876616057893,-0.1069519293013034,-0.05889322798056715,-3.1431161146110203,-1.0494737822738378,0.0,0.0072854669053830645,-0.352856392739474,0.02498993922583459,-0.08641489776939681,-1.4531796932034033,-3.6914915568786455e-15,0.21188385015419153,0.0,-0.022061308509014055,-0.5048847418777878,-0.17844462790643434,-0.17536940681728652,-0.004276267489033592,0.0,-0.022061308509014055,-0.20185735608423816,0.021786899891123822,-0.18098091023311322,0.0,0.0,0.0671824890521768,0.0,0.05312840493391868,0.007860027370629782,0.22396142613179515,-0.17844462790643434,-0.17536940681728652,-0.17844462790643434,-0.17536940681728652,0.004664260811865467,-0.6419890926338775,-0.20185735608423816,0.38029141229322205,0.38029141229322205,-0.17844462790643434,0.0,0.0,-0.17536940681728652,-0.012189930172181923,0.38029141229322205,-0.1189476698776673,0.15443198617983378,-0.17536940681728652,-0.17536940681728652,-0.20185735608423816,0.38029141229322205,-0.17844462790643434,-0.022061308509014055,-0.022061308509014055,-0.20185735608423816,-0.17536940681728652,-0.20185735608423816,0.38029141229322205,-0.17536940681728652,-0.20185735608423816,-0.20185735608423816,0.38029141229322205,-0.17844462790643434,-0.17536940681728652,0.009391104335091757,0.38029141229322205,-0.022061308509014055,-0.022061308509014055,-0.20185735608423816,-0.20185735608423816,-0.17844462790643434,-0.17844462790643434,-0.17844462790643434,-0.17536940681728652,-0.022061308509014055,-0.022061308509014055,-0.022061308509014055,-0.022061308509014055,-0.20185735608423816,-0.20185735608423816,0.38029141229322205,0.38029141229322205,0.38029141229322205,0.38029141229322205,-0.17844462790643434,-0.17536940681728652,-0.17844462790643434,-0.17844462790643434,-0.20185735608423816,-0.022061308509014055,0.38029141229322205,-0.01929890153684788,-0.25851175779319147,0.07043361891336579,0.0,0.0,0.0
NDPK8,2.4240879258282026,-3.552713678800501e-15,1.6085351998177622,2.157065670439581,3.3029134982598407e-15,2.3522809099393376,-1.269733427536035,0.015475515388637756,0.05605185319986787,-0.01620717025853344,0.004170334579304769,0.10972922559338749,0.09706684687842432,0.0011410224849727757,0.24195019525010542,0.8327868532274465,0.15162985567539827,-0.007992144963287276,-0.01406609513201447,-0.008609603866285065,0.00021965864922490752,-0.03505694133406048,-0.257586287684735,-0.06860707997209373,-0.40719908155004536,1.7763568394002505e-15,-0.17186144088716776,0.39812533126782423,-0.35298233538742796,0.02911796463052983,0.3489060673477011,-0.08687709517048152,-0.48799105899163964,0.35623627351925535,0.6441888777214856,0.015242485603333966,0.013847369285441363,-0.9741647299459368,-0.8604228604596109,0.008584866228981386,0.00040376565473017323,-0.0063157374996588855,0.006596007841539908,-0.06744750771377435,0.07649163103406925,0.016495467110835826,0.03952283055634209,0.02426178248533438,0.012062328269643097,-0.0422387534315429,-0.06603333773635431,-3.0253577421035516e-15,0.20045534236697757,-0.03979047269281111,-0.041270836085220614,6.217248937900877e-15,-0.6896357109102489,1.257902641940281,0.0006284941179499764,0.17023728411211925,0.4586168199678753,0.8669747667357985,0.39812533126782423,0.4104358265699356,-0.004052774848678102,-0.00041231154820649957,0.19738012127784396,-0.19738012127784396,0.2012329915402642,-0.03015929842807391,-0.048208745626171556,1.269733427536035,-0.01447079433591053,0.19159451750494788,-0.0004273597056415803,-0.07066691579148299,-0.11256754587349378,0.018350455223124375,0.14141739972948458,-0.023603888638404236,-0.21922755097480798,0.011824673517765394,0.5163044379332975,2.4240916381158693,1.5265566588595902e-15,0.00814908311184745,0.0118246735177574,1.5158668865875264,0.38897806074762975,0.08714759956446982,0.12265514328332103,-2.6922908347160046e-15,0.11304122307450748,3.0531133177191805e-15,-0.20465694954614844,1.159577965310981,-4.551914400963142e-15,-1.013617225902422,-0.02088284727811479,-0.5465174119355412,-6.661338147750939e-15,0.02612285933145264,-0.013954501722853802,0.735231316369564,-0.026191535262030184,0.0030752210891336063,-0.011678641505780768,1.7032392486010006,0.07702177286875006,-0.12374685688587084,3.7702900956435768,0.08945519766218091,0.4544615435464921,0.3262540140730493,-0.4001244597024447,-3.16569379138947,0.0317768428965208,0.16176333284547542,0.45056011530569284,-3.219646771412954e-15,0.040032520793306575,-1.1419198120367353,-0.2895887200806833,3.2751579226442118e-15,-1.5543122344752192e-15,0.017625661376572288,-5.662137425588298e-15,-0.29994009061171767,2.7478019859472624e-15,-0.6391992234647405,0.9727010437635065,0.04070802665056633,0.0911660796830916,0.2872710978548947,0.06312794955449993,0.3241881349252702,-0.003954184209460088,0.012376181395399075,0.0037386977827065238,0.06551963362810946,0.03934694230304375,0.09399162578929071,0.04820874562617178,0.07083915269841225,1.1838740597237853,-0.20471837678461927,0.23618410853784855,0.0,0.0,-0.0030166373524516676,1.5998698757458576,0.0,0.0010250736963793583,-0.29887260821622175,0.11151837213060742,0.03906230980190445,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030752210891336063,-0.08254167217044497,-0.03906230980190445,5.773159728050814e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305738353223004,0.6985386334149619,0.0,0.3912706339635773,0.0,0.0,0.26299879525291103,-0.008160141804770843,-0.015579727786339426,0.0,0.0,0.0,0.0,0.0,-1.0432475034747224,2.2869759850429245,0.89956137430589,0.0,0.0,0.03906230980190445,0.0,0.0,0.03906230980190445,0.0,0.0,1.6509921364081028,0.2834496559848198,-0.000646030157489777,0.0,0.03688119619015773,4.9960036108132044e-15,-0.20564358381955467,0.03906230980190445,0.011745555588208813,0.0,-0.12951196879675353,-0.17713928268244697,0.16176333284547542,2.636779683484747e-16,1.3551167775946702,0.032422873054010676,-0.9145899673218043,-0.10695192930129373,-0.05889322798056096,-3.16569379138947,-1.0475197811544095,0.0,0.007285466905383675,-0.34465324788925394,0.024989939225845248,-0.08000907145632835,-1.4465461790232943,-7.93809462606987e-15,0.2060248101097747,0.0,-0.03015929842807391,-0.48200175039464666,-0.17908769326663426,-0.17601247217750066,-0.004276267489037616,0.0,-0.03015929842807391,-0.19738012127784396,0.021786899891124537,-0.1771392826824372,0.0,0.0,0.06718248905217698,0.0,0.053128404933918974,0.007860027370629755,0.2305738353223004,-0.17908769326663426,-0.17601247217750066,-0.17908769326663426,-0.17601247217750066,0.004664260811865606,-0.6353709257184439,-0.19738012127784396,0.3799944271873712,0.3799944271873712,-0.17908769326663426,0.0,0.0,-0.17601247217750066,-0.012189930172182117,0.3799944271873712,-0.12225387447292455,0.15443198617984177,-0.17601247217750066,-0.17601247217750066,-0.19738012127784396,0.3799944271873712,-0.17908769326663426,-0.03015929842807391,-0.03015929842807391,-0.19738012127784396,-0.17601247217750066,-0.19738012127784396,0.3799944271873712,-0.17601247217750066,-0.19738012127784396,-0.19738012127784396,0.3799944271873712,-0.17908769326663426,-0.17601247217750066,0.009391104335092035,0.3799944271873712,-0.03015929842807391,-0.03015929842807391,-0.19738012127784396,-0.19738012127784396,-0.17908769326663426,-0.17908769326663426,-0.17908769326663426,-0.17601247217750066,-0.03015929842807391,-0.03015929842807391,-0.03015929842807391,-0.03015929842807391,-0.19738012127784396,-0.19738012127784396,0.3799944271873712,0.3799944271873712,0.3799944271873712,0.3799944271873712,-0.17908769326663426,-0.17601247217750066,-0.17908769326663426,-0.17908769326663426,-0.19738012127784396,-0.03015929842807391,0.3799944271873712,-0.022605106132096875,-0.25658750517842766,0.0697481024570665,0.0,0.0,0.0
