,0
GLYCtex,0.4747647052510615
Htex,0.0
PYRt2rpp,15.84537352871483
THD2pp,-3.2632418009497997
TKT2,-0.6042314776324247
ATPS4rpp,41.376798108448924
GK1,44.40767499300887
GLCNtex,0.6528085731192164
GLNtex,0.5929156733104151
O2tex,0.0
D_LACtex,0.2967469625147885
GLCtex_copy1,0.7121363246790224
FUMt2_2pp,10.564654530666786
PItex,0.0676943378320658
CYTBDpp,0.0717494266691574
CYTBD2pp,0.49462816200593807
ACt2rpp,15.849113047053962
METS,0.00725658501636417
FRUtex,0.7121455412862474
FUMtex,0.1187216266625768
PRASCSi,-108.00527744538704
MTHFC,-41.249503257983974
MTHFD,-10.651969804204327
XYLtex,0.5934548791922793
FORtppi,-5.283870919372738
PYRtex,0.17803944430396257
SO4tex,1.805622602546464e-07
SUCCtex,0.23815222405156078
GRXR,-92.5505310993226
RNDR1b,91.71629712636104
RNDR2b,93.42449375897604
MALt2_2pp,21.135540210962603
NH4tex,0.23596486523874205
RIBabcpp,11.437637087572597
GLYCAt2rpp,26.409070349828824
GLYCAtex,0.2967364149329228
GLNabcpp,11.284905615988635
CO2tex,0.0
GLUt2rpp,42.00352545038788
ACGK,5.732656734107593
GNK,-43.382894328384396
GLUDy,-54.825298630733414
GLCNt2rpp,58.099334412456244
GLCptspp,66.57816571974917
HSTPT,1.762453767378588
THDPS,4.439920783450589
ATPM,-41.376798108448924
THRD_L,-1.2163894694035093
ETOHtex,0.3560735778227979
RNDR2,-0.3660724712135561
DHFR,51.85834954718348
PRAIi,-0.00568636434252312
TYRTA,1.1602090612065012
SHKK,-43.18988609916869
GLUSy,52.954279030241196
IG3PS,-50.353957979695
PDH,-1.8785225064714268
MTHFR2,48.74816976692955
DUTPDP,-91.44676464801519
NTP5,-41.925038994612464
FORt2pp,5.283870919372738
GLNS,-39.50577850795662
ACGS,-47.651549389997626
SUCOAS,-1.5450373969913471
PRAIS,-45.57611430022257
HISTP,-9.264041640035515
LDH_D,-48.958916893661154
KAS15,49.84417978473357
T2DECAI,-1.3387607395998202e-06
3OAS161,48.5222914952285
DHQS,2.1198670937382076
EAR161x,48.73694335702521
EAR161y,52.00018515797524
PGCD,-49.393043552776135
MALtex,0.23760949833297218
3OAS141,48.530758830588866
3OAR121,52.00214316401207
ADSL1r,12.104300023316227
AICART,7.603173292473571
D_LACt2pp,26.40950035879851
RIBtex,0.5934453692479451
FRUpts2pp,66.04519773587481
FORtex,0.05940206469595921
PFK,-49.879581744670986
PGM,0.40409212136910355
CYTBO3_4pp,0.0717494266691574
EAR141x,48.736220889404194
EAR141y,51.99946269035422
EAR181x,48.73694335702476
EAR181y,52.000185157974784
TPI,0.06803139055696761
RPI,-0.01636068439626115
3OAR120,52.02007155597698
3HAD80,-0.00304873465316291
3HAD120,-0.003048734653475549
EAR180x,48.736943357025666
AKGtex,0.23739616366248129
SO4t2pp,6.753170422868493e-06
EAR180y,52.00018515797592
ACONTb,0.49960230214057333
3HAD161,-0.0030487346533902837
SUCDi,0.009154679715294378
ASNS1,-98.46180705106582
EAR80y,52.000185157974784
EAR120y,52.000185157974784
3OAR181,52.020071555975846
3HAD121,-0.002982479350066569
EAR140x,48.7369433570243
3OAS181,48.52091704838017
3OAS140,48.52091704837994
3OAR140,52.020071555976074
EAR160y,52.00018515797569
3OAR160,52.02007155597698
3HAD181,-0.0030487346530208015
EAR100y,52.00018515797569
3OAR141,52.00838313640338
3OAR161,52.02007155597653
3HAD141,-0.0025204176862700933
EAR121x,48.73697189051518
EAR121y,52.000213691465206
ACONTa,2.236400355543168
3HAD40,-0.0031875376502341624
3OAS60,48.52028933030101
3OAS160,48.52091704837949
3OAR60,52.01973376645083
3OAR80,52.0200715559763
EAR100x,48.73694335702544
EAR120x,48.73694335702476
EAR160x,48.736943357025666
EAR140y,52.00018515797433
3OAS121,48.53810271734392
3OAS80,48.5252306148011
3OAS100,48.52091704837926
3OAS120,48.52091704837903
3OAR40,52.0117454402216
3OAR100,52.02007155597698
3HAD60,-0.0034018598100828967
3HAD100,-0.0030487346536176574
3HAD140,-0.003048734652566054
3HAD160,-0.003048734653930296
EAR40x,48.73617582901329
EAR60y,51.99927476593052
EAR60x,48.73603296498027
EAR80x,48.73694335702476
3OAR180,52.020071555975164
3OAS180,48.52091704837949
3HAD180,-0.003048734652111307
NADH16pp,48.702384257826
NADH17pp,48.49094489015806
VPAMTr,-0.19871003032801582
PIt2rpp,5.614730442449812
PItpp,-5.614730442449812
SUCCt1pp,-21.155986231322657
