,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
MTHFD,-1.34526821348659e-07,5.150886992038405e-07,5.546882423624979e-06,1.7833313151112628e-06,-0.003587355080924948,0.0032681493808431805,0.00418764487491147,-0.0263437165403853,-0.0007652879227527105,-0.008448961586805043,0.04417665787537802,0.0090465551885496,-0.002727745506512876,-0.0034017505897518925,0.0007342137214396796,0.02917127834441557,0.0022911926510291083,0.06268760460085665,-0.0009052649796184269,-0.0095491186324511,-0.009998642861528677,0.0014485939057565184,-0.18476563027875614,0.05966745287284495,-0.010621370119184905,0.01662531152940296,0.01046814948379594,0.1682610236475614,0.03335229531726016,0.028326156870715415,0.01343803923993009,-0.03750428975435491,-0.00029468730591686245,-0.013906356348650693,0.00718303543014243,-0.02377675057118848,0.03851428621079698,5.411968974978949e-16,-1.6710907299098221e-15,-0.03882935092287707,-0.0369007622621482,0.005879867772513594,0.01206086939791077,0.036433454170918596,0.12834489700867827,0.0012273265616944565,0.01973887672425482,0.015829875866875103,-0.026364005243032056,0.003171685846319543,-0.0010075852374702224,0.0004701899256065722,-0.03538536403945124,-0.10976349279061835,-0.007022881787461518,-0.029784498005194567,-0.0267442377643446,0.07527551790524302,0.05986475412928267,-0.013481101345137952,0.03663001862912719,0.0005626973680526154,3.5623341272536223e-16,-0.004158137117345828,0.010617976969259727,-0.023698604381658155,0.004472675892876514,0.0026638585447468967,0.027419115783455995,0.04105346071361346,-0.026887985667082764,-0.25086742447352783,0.011274802674016303,-0.01380349498537102,0.023700913864000826,-0.07876482589298685,-0.009674531084659037,0.016476330777867847,0.008741704098842399,0.00404359248274927,0.10252140602897346,0.05233335742545364,-0.029076635653197253,0.012644339979369937,-0.10803196493358017,0.0022817898386763777,0.021457204734300617,-0.018067530257750885,0.055559803954198086,-0.06900123304512465,0.006681309252447996,0.1615068712332268,-0.018863017690413795,-0.046378835173263785,-0.011863130834557386,-0.04895908839645598,-0.022413203335120327,-0.08329503937957519,0.034846900367908114,-0.05908593856942741,0.01191354285819908,-0.0007926210502963167,0.004503699776008265,0.08701484892208969,-0.016668016457179958,-0.11720829994527533,-0.04831419246118457,-0.008848944398650548,-0.024595288062042107,-0.01864612696021186,0.9971825882092653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORtppi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYRtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRXR,-200000.00137349646,-2.1993491546183156e-05,-1.3404623295355923e-05,-6.257646950186949e-05,-0.02153661574007405,-0.40974137813090344,-0.16267408265763514,0.6501584759475052,-0.17878862853195862,0.4768377935485545,0.21025947590183677,0.12827203397029124,-0.4136583230355405,0.02801182705896085,0.30396813522563537,-0.28598927376885275,-0.029977650265453473,-0.5888183476823591,-0.056646797634906994,0.29542081619420407,-2.525991696776285,-0.021698466141990315,-0.1285925636218763,-0.333660395866304,0.0852998787351253,-0.02917259398251158,0.0440504300953858,-0.03312029956408795,-0.5904330120269556,-0.008722585115466117,-0.02066773958146011,0.07557152841323507,0.018350061483023008,-0.017867824777634937,0.02853669118720129,0.011974797314988562,0.02566853139007167,1.169098961870731e-15,-1.4358416922374373e-15,0.17927322601294762,0.15024912801777784,-0.1776020997218691,0.02432100524947528,-0.2604407186506346,-0.1867779015297502,0.08354955261906202,0.27626909652331205,-0.08904118048989285,-0.06464268067321198,0.36099738369082124,0.2333838763513421,0.24528884188698136,-0.06719755690428562,0.1885026459468599,0.04492357263884853,0.0887100543159494,0.1562929308532824,-0.00718310541504143,-0.2489947748294827,-0.16154837830121396,-0.013446987556207999,-0.2987959083393533,2.7398651228277273e-15,0.003861250836733928,0.20853810958498564,0.33992307205107136,0.033583698494392265,-0.1128029649878676,-0.07859429809206056,0.20742028357023443,-0.0959561356899299,-0.017511025023430143,0.057292135064103876,-0.03528033176174239,0.007188934161316137,-0.14840956138446992,-0.0774448395063455,1.6794851788698124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR1b,200000.00143379832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR2b,200000.00138810073,9.65797985836383e-05,5.170954345083601e-05,-4.203566977352273e-05,-0.04307224434549514,-0.07715794189486379,0.11438185430841116,-0.724444634048842,-0.06518644293982752,-0.43939599999860607,0.29754270798019783,0.05514117432186678,0.501529661088483,-0.04310811105610326,-0.055420969260185714,0.23457340893557324,0.030025349317811787,0.6260427361335972,0.007798085075731881,0.16625861873657527,2.2985418249623297,-0.03255485730165888,0.045894265440439556,0.05197044648750298,-0.045377470638946225,0.25273685755692166,-0.0855268526809538,0.27734547890425465,0.4864136748155207,0.05727529030596022,-0.04798155786864598,-0.016812293729359315,-0.17370447902196792,0.015042847894121664,0.013487549206353186,-0.03383027397265951,0.07173876490335514,2.317228464131915e-15,-1.5874642106546883e-15,-0.025110549717940182,-0.14769470047943717,0.11079161530901675,-0.03236723414403993,-1.8520620288643108,0.2409694700221139,-0.08265972728919654,-0.1887888938529139,0.10245596322288505,0.05396310303063259,-0.361221993668981,-0.17597196014705468,-0.6588436712936816,0.10657405070353075,-0.2517027275149649,-0.05778480490524719,-0.12397634828850337,-0.1922057931415314,-0.019028834073729746,0.21208348068194902,0.1628868168476433,0.06168567905601038,0.2034287136296615,-1.7534918330585743e-15,-0.009463603272965195,-0.1129514679028678,-0.20292309463709582,-0.038786522396219374,0.06904687385498186,0.021864130076850098,-0.14011603835922076,0.2724062604319997,-0.02040286453315371,-0.037484017136813416,0.03461178756175572,-0.03442862499041682,0.2140706382049715,-0.03776569608012149,-0.9958648738616571,0.062366930927001664,0.052808293749263574,0.004479674427070993,0.06390432167039739,0.015976799022155992,-0.1871257101591544,0.04557685840445621,0.005653167320578384,0.007824954125174307,0.047159970943831495,0.033220806933672895,0.010114357504899408,-0.015817740718503302,0.0010974206566818703,0.2893117267243801,0.16234082377109066,-0.017618201650389652,-0.005237595650526472,0.017736025071070055,0.07908882778450535,-0.38106530484180473,-0.009110019115281373,0.05314472284200173,-0.005272757169711073,-0.029269145389642832,0.10816366955248798,-0.009689327683147836,0.23103502166338263,0.14269296176290547,-0.01623306089494543,-0.020739388307235075,0.09885126964857857,-0.02604336940490903,0.024566777275165808,0.0013761320728514484,-0.9410261336871046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt2_2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBabcpp,-2.0356445775845058e-07,-4.3171132714431245e-06,-1.631251894960345e-06,3.3773032220085406e-07,-0.0045567358733991795,0.004338641006715745,0.005366944149981795,0.016342288718847395,-0.026046064496612918,-0.0011162312910480226,-0.0064674972884765074,0.007276755088793395,-0.010425678503518191,0.0030275016219400794,-0.027672383235512618,-0.00865052906781124,-0.02194491935600227,-0.009492296905217445,-0.00654277539444375,-0.006822659522341037,-0.005557788583357371,-0.008068917867170743,0.020646991354912585,0.02074650797157757,0.00996424423610381,-0.01200901917833256,0.029092527233945058,-0.030284957451909657,-0.005260023269627294,0.043294265540784506,-0.01583131704078149,0.0280434983260338,0.006203485278245179,0.012034348305415759,0.0019961748911732093,-0.005776387892000395,-0.03888918374228077,-7.425082970796273e-16,-5.238561313828721e-16,-0.03341731220699715,0.00031161115204971017,0.0147637267107922,0.007728859991968386,0.018195345955861635,-0.009405821336503863,0.013897014912897049,-0.0063521053872257335,-0.009833742981444163,-0.010059810581091592,-0.020285005153087482,0.002343932523643804,-0.0029375196064527287,0.017909792340867755,0.005487005180445514,0.009706190680711048,-0.0016620876148993324,0.014270673790686557,-0.030787562193487893,0.06428470836662109,-0.003384745025083809,0.004242167846630253,0.02363762222446442,-5.666611403601207e-16,-0.02239306564078566,0.004556128872085046,0.01483076934771018,0.007676670517120717,0.022674982661714808,0.004600436548340268,-0.02608954719552398,-0.010339374705176404,0.02231597700970335,-0.011057934709396224,0.005466153130114923,0.0005915100086709208,0.01605961306305357,0.027824089199294095,-0.019207882396489996,0.014947600330556358,0.00012451002730059688,0.049458037593936854,-0.012315223443626254,-0.008115389402049571,0.0428160130591677,-0.02798803544228184,-0.0030668663470045316,0.015647461691690782,0.01975491991044207,0.005577557002461303,0.05053074847208939,-0.02844372309814556,-0.02878202636982439,-0.001167079484106973,-0.033367325526643135,-0.02284784885521461,-0.006633939140239624,0.0006576008115273101,0.017614518432408903,-0.01672644618939908,-0.005050199986347404,-0.00130043419734794,-0.0036420772341774306,-0.006661135476260782,0.00047581506744779327,-0.01600354186153955,0.04032948764529028,-0.003855065164995941,0.01813069834978204,0.006313991374401971,0.010260034352527671,0.017050831865221595,0.026332061625708905,0.011694055247783884,-0.006846968799708335,0.006108526604504584,0.009180573544718235,0.012320903033780093,-0.04032728445139397,0.03209450746355516,-0.03454623644166083,-0.005106168776063161,-0.03149499570568949,-0.004421977806849199,0.017983013887723415,-0.02776571454285441,0.009303830180919393,0.06847905109192734,0.07503114130012259,0.1111369274880878,0.02583529101000691,0.0031311210101549894,0.017977623699199176,-0.023805162569852857,-0.06845905824383217,-0.004784794053733398,0.03508171330279654,0.00041152058471351444,0.0256147336790609,0.013915396062054448,-0.00929818101901442,0.06974842157845869,0.017033669665967366,0.0005487193459229263,-0.005639893144310236,0.012779162872827179,-0.03631622433614235,0.010870037140628156,-0.002798147693283408,-0.03597898987262266,-0.010164197824292481,-0.027849635253953023,-0.0074693840016942445,-0.007848342744045854,0.02508314114622693,0.009485714816540222,-0.00013421229802558325,-0.01924489332479949,-0.012468097927584175,-0.0034449123034268137,0.011080825071633334,0.004120695659085254,0.004291855572180939,-0.0061456458260365715,-0.012060590096179146,0.00626619950193162,-0.003985456835711625,0.011650190345261548,-0.01348682357258991,0.026185854038503622,0.004930652670945545,0.042153714460195044,-0.010274488110456611,-0.009446445209075057,-0.037785090541893676,0.013009771186627715,-1.4210121159614408e-14
GLYCAt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
